20230521060305,10.0.0.7,65525,10.0.0.11,45675,3,0.0-1.0,542430,4339440,107.813,1152,1521,75.740,101
20230521060306,10.0.0.7,65525,10.0.0.11,45675,3,1.0-2.0,945210,7561680,294.114,1303,1946,66.958,281
20230521060307,10.0.0.7,65525,10.0.0.11,45675,3,2.0-3.0,754110,6032880,327.213,1152,1665,69.189,207
20230521060308,10.0.0.7,65525,10.0.0.11,45675,3,3.0-4.0,795270,6362160,322.456,1481,2022,73.244,224
20230521060309,10.0.0.7,65525,10.0.0.11,45675,3,4.0-5.0,801150,6409200,255.107,1313,1858,70.667,222
20230521060310,10.0.0.7,65525,10.0.0.11,45675,3,5.0-6.0,864360,6914880,180.496,1319,1907,69.166,249
20230521060311,10.0.0.7,65525,10.0.0.11,45675,3,6.0-7.0,946680,7573440,150.136,1052,1696,62.028,419
20230521060312,10.0.0.7,65525,10.0.0.11,45675,3,7.0-8.0,745290,5962320,295.944,1500,2007,74.738,218
20230521060313,10.0.0.7,65525,10.0.0.11,45675,3,8.0-9.0,889350,7114800,204.858,1241,1846,67.226,260
20230521060314,10.0.0.7,65525,10.0.0.11,45675,3,9.0-10.0,536550,4292400,475.848,1502,1867,80.450,123
20230521060315,10.0.0.7,65525,10.0.0.11,45675,3,10.0-11.0,610050,4880400,351.714,1454,1869,77.796,139
20230521060316,10.0.0.7,65525,10.0.0.11,45675,3,11.0-12.0,911400,7291200,230.957,1310,1930,67.876,280
20230521060317,10.0.0.7,65525,10.0.0.11,45675,3,12.0-13.0,896700,7173600,194.939,1232,1842,66.884,268
20230521060318,10.0.0.7,65525,10.0.0.11,45675,3,13.0-14.0,893760,7150080,206.383,1324,1932,68.530,274
20230521060319,10.0.0.7,65525,10.0.0.11,45675,3,14.0-15.0,1111320,8890560,179.008,1218,1974,61.702,376
20230521060320,10.0.0.7,65525,10.0.0.11,45675,3,15.0-16.0,1145130,9161040,180.356,1149,1928,59.595,380
20230521060321,10.0.0.7,65525,10.0.0.11,45675,3,16.0-17.0,954030,7632240,337.533,1093,1742,62.744,329
20230521060322,10.0.0.7,65525,10.0.0.11,45675,3,17.0-18.0,936390,7491120,220.874,1252,1889,66.278,265
20230521060322,10.0.0.7,65525,10.0.0.11,45675,3,0.0-18.3,15668730,6868111,3.761,23050,33709,68.379,4826
