20230521061052,10.0.0.8,65525,10.0.0.5,58390,3,0.0-1.0,908460,7267680,3.325,270,888,30.405,0
20230521061053,10.0.0.8,65525,10.0.0.5,58390,3,1.0-2.0,948150,7585200,2.078,541,1186,45.616,0
20230521061054,10.0.0.8,65525,10.0.0.5,58390,3,2.0-3.0,1109850,8878800,1.528,417,1172,35.580,0
20230521061055,10.0.0.8,65525,10.0.0.5,58390,3,3.0-4.0,1115730,8925840,1.452,318,1077,29.526,0
20230521061056,10.0.0.8,65525,10.0.0.5,58390,3,4.0-5.0,442470,3539760,3.934,530,831,63.779,0
20230521061057,10.0.0.8,65525,10.0.0.5,58390,3,5.0-6.0,429240,3433920,2.510,952,1244,76.527,0
20230521061058,10.0.0.8,65525,10.0.0.5,58390,3,6.0-7.0,568890,4551120,3.443,551,938,58.742,0
20230521061059,10.0.0.8,65525,10.0.0.5,58390,3,7.0-8.0,52920,423360,17.159,382,418,91.388,0
20230521061100,10.0.0.8,65525,10.0.0.5,58390,3,8.0-9.0,13230,105840,19.887,1031,1040,99.135,0
20230521061101,10.0.0.8,65525,10.0.0.5,58390,3,9.0-10.0,92610,740880,8.800,1720,1783,96.467,0
20230521061102,10.0.0.8,65525,10.0.0.5,58390,3,10.0-11.0,60270,482160,13.520,782,823,95.018,0
20230521061103,10.0.0.8,65525,10.0.0.5,58390,3,11.0-12.0,205800,1646400,4.669,1314,1454,90.371,0
20230521061104,10.0.0.8,65525,10.0.0.5,58390,3,12.0-13.0,132300,1058400,6.141,826,916,90.175,0
20230521061105,10.0.0.8,65525,10.0.0.5,58390,3,13.0-14.0,60270,482160,11.998,1076,1117,96.329,0
20230521061106,10.0.0.8,65525,10.0.0.5,58390,3,14.0-15.0,17640,141120,21.833,804,816,98.529,0
20230521061107,10.0.0.8,65525,10.0.0.5,58390,3,15.0-16.0,16170,129360,21.166,1083,1094,98.995,0
20230521061108,10.0.0.8,65525,10.0.0.5,58390,3,16.0-17.0,33810,270480,23.220,1326,1349,98.295,0
20230521061109,10.0.0.8,65525,10.0.0.5,58390,3,17.0-18.0,24990,199920,19.293,677,694,97.550,0
20230521061110,10.0.0.8,65525,10.0.0.5,58390,3,18.0-19.0,17640,141120,19.403,1174,1186,98.988,0
20230521061111,10.0.0.8,65525,10.0.0.5,58390,3,19.0-20.0,155820,1246560,3.048,1701,1807,94.134,0
20230521061112,10.0.0.8,65525,10.0.0.5,58390,3,20.0-21.0,388080,3104640,2.236,910,1174,77.513,0
20230521061113,10.0.0.8,65525,10.0.0.5,58390,3,21.0-22.0,423360,3386880,1.714,830,1118,74.240,0
20230521061114,10.0.0.8,65525,10.0.0.5,58390,3,22.0-23.0,471870,3774960,1.548,814,1135,71.718,0
20230521061115,10.0.0.8,65525,10.0.0.5,58390,3,23.0-24.0,468930,3751440,1.618,762,1081,70.490,0
20230521061116,10.0.0.8,65525,10.0.0.5,58390,3,24.0-25.0,352800,2822400,2.760,692,932,74.249,0
20230521061117,10.0.0.8,65525,10.0.0.5,58390,3,25.0-26.0,299880,2399040,4.394,980,1184,82.770,0
20230521061118,10.0.0.8,65525,10.0.0.5,58390,3,26.0-27.0,529200,4233600,1.687,805,1165,69.099,0
20230521061119,10.0.0.8,65525,10.0.0.5,58390,3,27.0-28.0,884940,7079520,2.388,524,1126,46.536,0
20230521061119,10.0.0.8,65525,10.0.0.5,58390,3,0.0-28.1,10397310,2957727,2.258,23896,30969,77.161,1
20230521061222,10.0.0.8,65525,10.0.0.1,52746,4,0.0-1.0,596820,4774560,1.411,482,888,54.279,0
20230521061223,10.0.0.8,65525,10.0.0.1,52746,4,1.0-2.0,792330,6338640,2.820,873,1412,61.827,0
20230521061224,10.0.0.8,65525,10.0.0.1,52746,4,2.0-3.0,805560,6444480,1.934,707,1255,56.335,0
20230521061225,10.0.0.8,65525,10.0.0.1,52746,4,3.0-4.0,801150,6409200,3.835,754,1299,58.045,0
20230521061226,10.0.0.8,65525,10.0.0.1,52746,4,4.0-5.0,765870,6126960,2.562,692,1213,57.049,0
20230521061227,10.0.0.8,65525,10.0.0.1,52746,4,5.0-6.0,643860,5150880,3.366,723,1161,62.274,0
20230521061228,10.0.0.8,65525,10.0.0.1,52746,4,6.0-7.0,579180,4633440,3.156,1047,1441,72.658,0
20230521061229,10.0.0.8,65525,10.0.0.1,52746,4,7.0-8.0,585060,4680480,3.915,646,1044,61.877,0
20230521061230,10.0.0.8,65525,10.0.0.1,52746,4,8.0-9.0,485100,3880800,7.833,952,1282,74.259,0
20230521061231,10.0.0.8,65525,10.0.0.1,52746,4,9.0-10.0,546840,4374720,4.768,1074,1446,74.274,0
20230521061232,10.0.0.8,65525,10.0.0.1,52746,4,10.0-11.0,662970,5303760,1.925,926,1377,67.248,0
20230521061233,10.0.0.8,65525,10.0.0.1,52746,4,11.0-12.0,743820,5950560,1.687,736,1242,59.259,0
20230521061234,10.0.0.8,65525,10.0.0.1,52746,4,12.0-13.0,712950,5703600,2.316,760,1245,61.044,0
20230521061235,10.0.0.8,65525,10.0.0.1,52746,4,13.0-14.0,783510,6268080,1.814,776,1309,59.282,0
20230521061236,10.0.0.8,65525,10.0.0.1,52746,4,14.0-15.0,629160,5033280,3.886,696,1124,61.922,0
20230521061237,10.0.0.8,65525,10.0.0.1,52746,4,15.0-16.0,479220,3833760,3.784,851,1177,72.302,0
20230521061237,10.0.0.8,65525,10.0.0.1,52746,4,0.0-16.4,10823610,5280904,9.658,13045,20408,63.921,0
