20230521062607,10.0.0.3,65525,10.0.0.12,34372,3,0.0-1.0,44100,352800,12.781,15108,15138,99.802,0
20230521062607,10.0.0.3,65525,10.0.0.12,34372,3,1.0-2.0,0,0,12.781,0,0,-nan,0
20230521062607,10.0.0.3,65525,10.0.0.12,34372,3,2.0-3.0,0,0,12.781,0,0,-nan,0
20230521062607,10.0.0.3,65525,10.0.0.12,34372,3,3.0-4.0,0,0,12.781,0,0,-nan,0
20230521062607,10.0.0.3,65525,10.0.0.12,34372,3,4.0-5.0,24990,199920,27.410,10458,10475,99.838,0
20230521062612,10.0.0.3,65525,10.0.0.12,34372,3,5.0-6.0,95550,764400,6.806,466,531,87.759,0
20230521062612,10.0.0.3,65525,10.0.0.12,34372,3,6.0-7.0,0,0,6.806,0,0,-nan,0
20230521062612,10.0.0.3,65525,10.0.0.12,34372,3,7.0-8.0,0,0,6.806,0,0,-nan,0
20230521062612,10.0.0.3,65525,10.0.0.12,34372,3,8.0-9.0,0,0,6.806,0,0,-nan,0
20230521062612,10.0.0.3,65525,10.0.0.12,34372,3,9.0-10.0,10290,82320,24.395,9735,9742,99.928,0
