20230521062628,10.0.0.8,65525,10.0.0.10,51109,3,0.0-1.0,267540,2140320,328.908,836,1018,82.122,91
20230521062629,10.0.0.8,65525,10.0.0.10,51109,3,1.0-2.0,617400,4939200,175.819,2353,2773,84.854,210
20230521062630,10.0.0.8,65525,10.0.0.10,51109,3,2.0-3.0,620340,4962720,196.599,1675,2097,79.876,211
20230521062631,10.0.0.8,65525,10.0.0.10,51109,3,3.0-4.0,473340,3786720,154.139,1902,2224,85.522,162
20230521062632,10.0.0.8,65525,10.0.0.10,51109,3,4.0-5.0,355740,2845920,198.362,1634,1876,87.100,121
20230521062633,10.0.0.8,65525,10.0.0.10,51109,3,5.0-6.0,277830,2222640,125.833,1822,2011,90.602,94
20230521062634,10.0.0.8,65525,10.0.0.10,51109,3,6.0-7.0,680610,5444880,171.912,3180,3643,87.291,233
20230521062635,10.0.0.8,65525,10.0.0.10,51109,3,7.0-8.0,576240,4609920,194.239,1626,2018,80.575,196
20230521062636,10.0.0.8,65525,10.0.0.10,51109,3,8.0-9.0,299880,2399040,234.132,1241,1445,85.882,102
20230521062637,10.0.0.8,65525,10.0.0.10,51109,3,9.0-10.0,258720,2069760,262.006,1951,2127,91.725,89
20230521062638,10.0.0.8,65525,10.0.0.10,51109,3,10.0-11.0,236670,1893360,418.983,2319,2480,93.508,66
20230521062639,10.0.0.8,65525,10.0.0.10,51109,3,11.0-12.0,402780,3222240,386.234,3081,3355,91.833,117
20230521062640,10.0.0.8,65525,10.0.0.10,51109,3,12.0-13.0,583590,4668720,412.956,2719,3116,87.259,166
20230521062641,10.0.0.8,65525,10.0.0.10,51109,3,13.0-14.0,721770,5774160,249.073,2053,2544,80.700,199
20230521062642,10.0.0.8,65525,10.0.0.10,51109,3,14.0-15.0,311640,2493120,490.552,1510,1722,87.689,80
20230521062643,10.0.0.8,65525,10.0.0.10,51109,3,15.0-16.0,574770,4598160,360.551,2323,2714,85.593,169
20230521062644,10.0.0.8,65525,10.0.0.10,51109,3,16.0-17.0,905520,7244160,400.974,2446,3062,79.882,265
20230521062645,10.0.0.8,65525,10.0.0.10,51109,3,17.0-18.0,852600,6820800,436.471,1794,2374,75.569,283
20230521062646,10.0.0.8,65525,10.0.0.10,51109,3,18.0-19.0,570360,4562880,317.360,2020,2408,83.887,170
20230521062647,10.0.0.8,65525,10.0.0.10,51109,3,19.0-20.0,458640,3669120,670.867,1892,2204,85.844,133
20230521062648,10.0.0.8,65525,10.0.0.10,51109,3,20.0-21.0,455700,3645600,538.767,1747,2057,84.930,128
20230521062649,10.0.0.8,65525,10.0.0.10,51109,3,21.0-22.0,832020,6656160,188.300,2342,2908,80.536,276
20230521062650,10.0.0.8,65525,10.0.0.10,51109,3,22.0-23.0,846720,6773760,201.281,1812,2388,75.879,295
20230521062651,10.0.0.8,65525,10.0.0.10,51109,3,23.0-24.0,983430,7867440,147.683,1812,2481,73.035,322
20230521062652,10.0.0.8,65525,10.0.0.10,51109,3,24.0-25.0,882000,7056000,394.371,1687,2287,73.765,296
20230521062653,10.0.0.8,65525,10.0.0.10,51109,3,25.0-26.0,1177470,9419760,233.422,1703,2504,68.011,494
20230521062654,10.0.0.8,65525,10.0.0.10,51109,3,26.0-27.0,1058400,8467200,178.620,1712,2432,70.395,369
20230521062655,10.0.0.8,65525,10.0.0.10,51109,3,27.0-28.0,1177470,9419760,143.137,1515,2316,65.415,455
20230521062655,10.0.0.8,65525,10.0.0.10,51109,3,0.0-28.4,17704680,4980982,4.209,54588,66632,81.925,5950
read failed: Connection refused
