20230521051933,10.0.0.8,65525,10.0.0.13,35347,3,0.0-1.0,776160,6209280,2.684,1523,2051,74.256,327
20230521051934,10.0.0.8,65525,10.0.0.13,35347,3,1.0-2.0,1190700,9525600,7.731,1738,2548,68.210,654
20230521051935,10.0.0.8,65525,10.0.0.13,35347,3,2.0-3.0,733530,5868240,25.971,1931,2430,79.465,447
20230521051936,10.0.0.8,65525,10.0.0.13,35347,3,3.0-4.0,251370,2010960,193.645,1864,2035,91.597,145
20230521051937,10.0.0.8,65525,10.0.0.13,35347,3,4.0-5.0,235200,1881600,161.125,2211,2371,93.252,128
20230521051938,10.0.0.8,65525,10.0.0.13,35347,3,5.0-6.0,196980,1575840,234.397,2191,2325,94.237,105
20230521051939,10.0.0.8,65525,10.0.0.13,35347,3,6.0-7.0,371910,2975280,96.585,2786,3039,91.675,217
20230521051940,10.0.0.8,65525,10.0.0.13,35347,3,7.0-8.0,513030,4104240,69.585,2066,2415,85.549,301
20230521051941,10.0.0.8,65525,10.0.0.13,35347,3,8.0-9.0,493920,3951360,83.103,2030,2366,85.799,284
20230521051942,10.0.0.8,65525,10.0.0.13,35347,3,9.0-10.0,488040,3904320,38.031,2175,2507,86.757,290
20230521051943,10.0.0.8,65525,10.0.0.13,35347,3,10.0-11.0,464520,3716160,57.547,2186,2502,87.370,271
20230521051944,10.0.0.8,65525,10.0.0.13,35347,3,11.0-12.0,496860,3974880,93.872,2165,2503,86.496,287
20230521051945,10.0.0.8,65525,10.0.0.13,35347,3,12.0-13.0,233730,1869840,197.740,1980,2139,92.567,131
20230521051946,10.0.0.8,65525,10.0.0.13,35347,3,13.0-14.0,276360,2210880,205.287,2346,2534,92.581,157
20230521051947,10.0.0.8,65525,10.0.0.13,35347,3,14.0-15.0,285180,2281440,152.970,2229,2423,91.993,163
20230521051948,10.0.0.8,65525,10.0.0.13,35347,3,15.0-16.0,224910,1799280,294.977,2414,2567,94.040,121
20230521051949,10.0.0.8,65525,10.0.0.13,35347,3,16.0-17.0,455700,3645600,89.763,2473,2783,88.861,262
20230521051950,10.0.0.8,65525,10.0.0.13,35347,3,0.0-17.5,7904190,3622982,3.532,36595,41972,87.189,4423
