20230521044133,10.0.0.11,65525,10.0.0.14,33329,3,0.0-1.0,126420,1011360,8.088,0,71,0.000,13
20230521044133,10.0.0.11,65525,10.0.0.14,33329,3,1.0-2.0,224910,1799280,11.052,3552,3705,95.870,15
20230521044135,10.0.0.11,65525,10.0.0.14,33329,3,2.0-3.0,242550,1940400,16.756,740,905,81.768,57
20230521044135,10.0.0.11,65525,10.0.0.14,33329,3,3.0-4.0,220500,1764000,2.299,3715,3865,96.119,4
20230521044137,10.0.0.11,65525,10.0.0.14,33329,3,4.0-5.0,324870,2598960,3.143,1152,1373,83.904,0
20230521044138,10.0.0.11,65525,10.0.0.14,33329,3,5.0-6.0,14700,117600,10.071,3215,3225,99.690,0
20230521044138,10.0.0.11,65525,10.0.0.14,33329,3,6.0-7.0,132300,1058400,4.966,1038,1128,92.021,0
20230521044140,10.0.0.11,65525,10.0.0.14,33329,3,7.0-8.0,144060,1152480,14.505,193,291,66.323,52
20230521044141,10.0.0.11,65525,10.0.0.14,33329,3,8.0-9.0,79380,635040,10.940,5022,5076,98.936,0
20230521044142,10.0.0.11,65525,10.0.0.14,33329,3,9.0-10.0,38220,305760,8.853,1627,1653,98.427,0
20230521044144,10.0.0.11,65525,10.0.0.14,33329,3,10.0-11.0,47040,376320,9.073,3278,3310,99.033,0
20230521044144,10.0.0.11,65525,10.0.0.14,33329,3,11.0-12.0,0,0,9.073,0,0,-nan,0
20230521044144,10.0.0.11,65525,10.0.0.14,33329,3,12.0-13.0,99960,799680,8.553,5054,5122,98.672,27
20230521044146,10.0.0.11,65525,10.0.0.14,33329,3,13.0-14.0,166110,1328880,18.772,759,872,87.041,7
20230521044147,10.0.0.11,65525,10.0.0.14,33329,3,14.0-15.0,8820,70560,40.467,4126,4132,99.855,0
20230521044149,10.0.0.11,65525,10.0.0.14,33329,3,15.0-16.0,66150,529200,10.446,1237,1282,96.490,0
20230521044149,10.0.0.11,65525,10.0.0.14,33329,3,16.0-17.0,0,0,10.446,0,0,-nan,0
20230521044149,10.0.0.11,65525,10.0.0.14,33329,3,0.0-17.0,1937460,911377,29.462,36772,38088,96.545,175
read failed: Connection refused
