20230521040316,10.0.0.8,65525,10.0.0.9,53454,3,0.0-1.0,1597890,12783120,4.537,554,1641,33.760,581
20230521040317,10.0.0.8,65525,10.0.0.9,53454,3,1.0-2.0,474810,3798480,6.213,1633,1956,83.487,107
20230521040318,10.0.0.8,65525,10.0.0.9,53454,3,2.0-3.0,626220,5009760,3.281,1669,2095,79.666,8
20230521040319,10.0.0.8,65525,10.0.0.9,53454,3,3.0-4.0,588000,4704000,8.914,1334,1734,76.932,7
20230521040320,10.0.0.8,65525,10.0.0.9,53454,3,4.0-5.0,574770,4598160,3.433,1972,2363,83.453,74
20230521040321,10.0.0.8,65525,10.0.0.9,53454,3,5.0-6.0,421890,3375120,16.328,1496,1783,83.904,52
20230521040322,10.0.0.8,65525,10.0.0.9,53454,3,6.0-7.0,476280,3810240,21.193,1919,2243,85.555,94
20230521040323,10.0.0.8,65525,10.0.0.9,53454,3,7.0-8.0,708540,5668320,3.498,1641,2123,77.296,13
20230521040324,10.0.0.8,65525,10.0.0.9,53454,3,8.0-9.0,463050,3704400,11.056,1520,1835,82.834,126
20230521040325,10.0.0.8,65525,10.0.0.9,53454,3,9.0-10.0,598290,4786320,6.526,1773,2180,81.330,185
20230521040326,10.0.0.8,65525,10.0.0.9,53454,3,10.0-11.0,585060,4680480,7.352,1602,2000,80.100,159
20230521040327,10.0.0.8,65525,10.0.0.9,53454,3,11.0-12.0,473340,3786720,8.844,1645,1967,83.630,179
20230521040328,10.0.0.8,65525,10.0.0.9,53454,3,12.0-13.0,639450,5115600,11.262,1733,2168,79.935,207
20230521040329,10.0.0.8,65525,10.0.0.9,53454,3,13.0-14.0,648270,5186160,16.216,1399,1840,76.033,123
20230521040330,10.0.0.8,65525,10.0.0.9,53454,3,14.0-15.0,637980,5103840,25.735,1870,2304,81.163,116
20230521040331,10.0.0.8,65525,10.0.0.9,53454,3,15.0-16.0,545370,4362960,25.368,1624,1995,81.404,102
20230521040332,10.0.0.8,65525,10.0.0.9,53454,3,0.0-16.4,10231200,4998029,21.449,25677,32637,78.675,2167
read failed: Connection refused
