------------------------------------------------------------
Server listening on UDP port 23831
UDP buffer size:  208 KByte (default)
------------------------------------------------------------
[  1] local 10.0.0.2 port 23831 connected with 10.0.0.13 port 38026
[ ID] Interval       Transfer     Bandwidth        Jitter   Lost/Total Datagrams
[  1] 19.0000-20.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.062 ms 6126/8028 (76%)
[  1] 20.0000-21.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.279 ms 6120/8021 (76%)
[  1] 21.0000-22.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.056 ms 6128/8030 (76%)
[  1] 22.0000-23.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.051 ms 6121/8022 (76%)
[  1] 23.0000-24.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.082 ms 6126/8028 (76%)
[  1] 24.0000-25.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.053 ms 6122/8023 (76%)
[  1] 25.0000-26.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.358 ms 6107/8008 (76%)
[  1] 26.0000-27.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.061 ms 6140/8042 (76%)
[  1] 27.0000-28.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.050 ms 6122/8023 (76%)
[  1] 28.0000-29.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.147 ms 6123/8025 (76%)
[  1] 29.0000-30.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.047 ms 6124/8025 (76%)
[  1] 30.0000-31.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.350 ms 6123/8024 (76%)
[  1] 31.0000-32.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.055 ms 6126/8028 (76%)
[  1] 32.0000-33.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.047 ms 6121/8022 (76%)
[  1] 33.0000-34.0000 sec  2.66 MBytes  22.3 Mbits/sec   0.091 ms 6129/8028 (76%)
[  1] 34.0000-35.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.078 ms 6122/8023 (76%)
[  1] 35.0000-36.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.093 ms 6123/8024 (76%)
[  1] 36.0000-37.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.064 ms 6125/8027 (76%)
[  1] 37.0000-38.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.082 ms 6122/8023 (76%)
[  1] 38.0000-39.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.190 ms 6125/8027 (76%)
[  1] 39.0000-40.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.063 ms 6122/8023 (76%)
[  1] 40.0000-41.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.259 ms 6123/8025 (76%)
[  1] 41.0000-42.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.073 ms 6124/8025 (76%)
[  1] 42.0000-43.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.072 ms 6124/8026 (76%)
[  1] 43.0000-44.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.110 ms 6122/8023 (76%)
[  1] 44.0000-45.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.118 ms 6122/8023 (76%)
[  1] 45.0000-46.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.196 ms 6124/8026 (76%)
[  1] 46.0000-47.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.065 ms 6124/8025 (76%)
[  1] 47.0000-48.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.055 ms 6125/8027 (76%)
[  1] 48.0000-49.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.122 ms 6122/8023 (76%)
[  1] 49.0000-50.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.057 ms 6126/8027 (76%)
[  1] 50.0000-51.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.584 ms 6113/8014 (76%)
[  1] 51.0000-52.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.056 ms 6131/8032 (76%)
[  1] 52.0000-53.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.052 ms 6127/8029 (76%)
[  1] 53.0000-54.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.074 ms 6121/8022 (76%)
[  1] 54.0000-55.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.075 ms 6124/8026 (76%)
[  1] 55.0000-56.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.411 ms 6123/8024 (76%)
[  1] 56.0000-57.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.059 ms 6122/8023 (76%)
[  1] 57.0000-58.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.058 ms 6126/8028 (76%)
[  1] 58.0000-59.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.170 ms 6122/8023 (76%)
[  1] 59.0000-60.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.068 ms 6122/8023 (76%)
[  1] 59.0000-60.0000 sec  1 datagrams received out-of-order
[  1] 60.0000-61.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.164 ms 6125/8027 (76%)
[  1] 61.0000-62.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.207 ms 6124/8025 (76%)
[  1] 62.0000-63.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.055 ms 6125/8027 (76%)
[  1] 63.0000-64.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.123 ms 6121/8022 (76%)
[  1] 64.0000-65.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.074 ms 6123/8024 (76%)
[  1] 65.0000-66.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.245 ms 6122/8024 (76%)
[  1] 66.0000-67.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.063 ms 6125/8026 (76%)
[  1] 67.0000-68.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.072 ms 6126/8028 (76%)
[  1] 68.0000-69.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.233 ms 6122/8023 (76%)
[  1] 69.0000-70.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.069 ms 6125/8027 (76%)
[  1] 70.0000-71.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.151 ms 6122/8023 (76%)
[  1] 71.0000-72.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.069 ms 6123/8024 (76%)
[  1] 72.0000-73.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.066 ms 6124/8026 (76%)
[  1] 73.0000-74.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.078 ms 6122/8023 (76%)
[  1] 74.0000-75.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.064 ms 6126/8028 (76%)
[  1] 75.0000-76.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.419 ms 6118/8019 (76%)
[  1] 76.0000-77.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.060 ms 6125/8026 (76%)
[  1] 77.0000-78.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.058 ms 6126/8028 (76%)
[  1] 78.0000-79.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.111 ms 6122/8023 (76%)
[  1] 79.0000-80.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.075 ms 6126/8028 (76%)
[  1] 80.0000-81.0000 sec  2.66 MBytes  22.3 Mbits/sec   0.424 ms 6049/7948 (76%)
[  1] 81.0000-82.0000 sec  2.65 MBytes  22.3 Mbits/sec   0.062 ms 6206/8099 (77%)
[  1] 82.0000-83.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.066 ms 6122/8023 (76%)
[  1] 82.0000-83.0000 sec  1 datagrams received out-of-order
[  1] 83.0000-84.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.140 ms 6126/8028 (76%)
[  1] 84.0000-85.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.063 ms 6122/8023 (76%)
[  1] 85.0000-86.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.269 ms 6124/8026 (76%)
[  1] 86.0000-87.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.068 ms 6123/8024 (76%)
[  1] 87.0000-88.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.079 ms 6125/8027 (76%)
[  1] 88.0000-89.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.045 ms 6122/8023 (76%)
[  1] 89.0000-90.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.104 ms 6123/8024 (76%)
[  1] 90.0000-91.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.178 ms 6123/8025 (76%)
[  1] 91.0000-92.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.058 ms 6123/8024 (76%)
[  1] 92.0000-93.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.058 ms 6125/8027 (76%)
[  1] 93.0000-94.0000 sec  2.66 MBytes  22.3 Mbits/sec   0.114 ms 6126/8025 (76%)
[  1] 94.0000-95.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.117 ms 6122/8023 (76%)
[  1] 95.0000-96.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.262 ms 6126/8028 (76%)
[  1] 96.0000-97.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.080 ms 6122/8023 (76%)
[  1] 97.0000-98.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.071 ms 6121/8022 (76%)
[  1] 98.0000-99.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.139 ms 6126/8028 (76%)
[  1] 99.0000-100.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.073 ms 6121/8022 (76%)
[  1] 100.0000-101.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.290 ms 6125/8027 (76%)
[  1] 101.0000-102.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.082 ms 6124/8025 (76%)
[  1] 102.0000-103.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.078 ms 6124/8026 (76%)
[  1] 102.0000-103.0000 sec  1 datagrams received out-of-order
[  1] 103.0000-104.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.143 ms 6123/8024 (76%)
[  1] 104.0000-105.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.130 ms 6120/8021 (76%)
[  1] 105.0000-106.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.358 ms 6128/8030 (76%)
[  1] 106.0000-107.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.059 ms 6122/8023 (76%)
[  1] 107.0000-108.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.072 ms 6121/8022 (76%)
[  1] 108.0000-109.0000 sec  2.66 MBytes  22.3 Mbits/sec   0.058 ms 6127/8026 (76%)
[  1] 109.0000-110.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.059 ms 6126/8028 (76%)
[  1] 110.0000-111.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.331 ms 6122/8023 (76%)
[  1] 111.0000-112.0000 sec  2.66 MBytes  22.3 Mbits/sec   0.059 ms 6127/8024 (76%)
[  1] 112.0000-113.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.054 ms 6124/8026 (76%)
[  1] 112.0000-113.0000 sec  1 datagrams received out-of-order
[  1] 113.0000-114.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.127 ms 6123/8024 (76%)
[  1] 114.0000-115.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.065 ms 6121/8022 (76%)
[  1] 115.0000-116.0000 sec   645 KBytes  5.28 Mbits/sec  31.485 ms 1447/1897 (76%)
[  1] 115.0000-116.0000 sec  1 datagrams received out-of-order
[  1] 116.0000-117.0000 sec  0.000 Bytes  0.000 bits/sec  31.485 ms 0/0 (-nan%)
[  1] 117.0000-118.0000 sec  0.000 Bytes  0.000 bits/sec  31.485 ms 0/0 (-nan%)
[  1] 118.0000-119.0000 sec  0.000 Bytes  0.000 bits/sec  31.485 ms 0/0 (-nan%)
[  1] 119.0000-120.0000 sec  1.78 MBytes  14.9 Mbits/sec   0.113 ms 36962/38231 (97%)
[  1] 120.0000-121.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.289 ms 6125/8026 (76%)
[  1] 121.0000-122.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.066 ms 6122/8023 (76%)
[  1] 122.0000-123.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.050 ms 6124/8026 (76%)
[  1] 123.0000-124.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.093 ms 6123/8024 (76%)
[  1] 124.0000-125.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.073 ms 6122/8023 (76%)
[  1] 125.0000-126.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.353 ms 6123/8024 (76%)
[  1] 126.0000-127.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.099 ms 6125/8027 (76%)
[  1] 127.0000-128.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.065 ms 6125/8027 (76%)
[  1] 128.0000-129.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.090 ms 6122/8023 (76%)
[  1] 129.0000-130.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.107 ms 6121/8022 (76%)
[  1] 130.0000-131.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.107 ms 6124/8025 (76%)
[  1] 130.0000-131.0000 sec  1 datagrams received out-of-order
[  1] 131.0000-132.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.092 ms 6125/8027 (76%)
[  1] 132.0000-133.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.069 ms 6122/8023 (76%)
[  1] 133.0000-134.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.065 ms 6124/8026 (76%)
[  1] 133.0000-134.0000 sec  1 datagrams received out-of-order
[  1] 134.0000-135.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.104 ms 6121/8022 (76%)
[  1] 135.0000-136.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.715 ms 6110/8012 (76%)
[  1] 136.0000-137.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.085 ms 6139/8040 (76%)
[  1] 137.0000-138.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.060 ms 6126/8028 (76%)
[  1] 138.0000-139.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.100 ms 6122/8023 (76%)
[  1] 139.0000-140.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.069 ms 6125/8026 (76%)
[  1] 140.0000-141.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.324 ms 6119/8020 (76%)
[  1] 141.0000-142.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.079 ms 6128/8030 (76%)
[  1] 142.0000-143.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.051 ms 6122/8023 (76%)
[  1] 142.0000-143.0000 sec  2 datagrams received out-of-order
[  1] 143.0000-144.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.070 ms 6120/8021 (76%)
[  1] 144.0000-145.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.163 ms 6126/8028 (76%)
[  1] 145.0000-146.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.186 ms 6124/8025 (76%)
[  1] 146.0000-147.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.060 ms 6124/8026 (76%)
[  1] 147.0000-148.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.063 ms 6123/8024 (76%)
[  1] 148.0000-149.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.071 ms 6125/8027 (76%)
[  1] 149.0000-150.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.102 ms 6122/8023 (76%)
[  1] 149.0000-150.0000 sec  1 datagrams received out-of-order
[  1] 150.0000-151.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.556 ms 6113/8015 (76%)
[  1] 151.0000-152.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.062 ms 6134/8035 (76%)
[  1] 152.0000-153.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.079 ms 6121/8022 (76%)
[  1] 153.0000-154.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.109 ms 6125/8027 (76%)
[  1] 154.0000-155.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.076 ms 6124/8025 (76%)
[  1] 155.0000-156.0000 sec  2.67 MBytes  22.4 Mbits/sec   0.265 ms 6125/8027 (76%)
[  1] 155.0000-156.0000 sec  1 datagrams received out-of-order
[  1] 0.0000-156.0146 sec   405 MBytes  21.8 Mbits/sec   0.924 ms 963061/1251875 (77%)
[  1] 0.0000-156.0146 sec  12 datagrams received out-of-order
