------------------------------------------------------------
Server listening on UDP port 48095
UDP buffer size:  208 KByte (default)
------------------------------------------------------------
[  1] local 10.0.0.7 port 48095 connected with 10.0.0.5 port 44043
[ ID] Interval       Transfer     Bandwidth        Jitter   Lost/Total Datagrams
[  1] 16.0000-17.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.123 ms 7180/8916 (81%)
[  1] 17.0000-18.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.112 ms 7180/8916 (81%)
[  1] 18.0000-19.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.103 ms 7180/8916 (81%)
[  1] 19.0000-20.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.105 ms 7180/8916 (81%)
[  1] 19.0000-20.0000 sec  1 datagrams received out-of-order
[  1] 20.0000-21.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.095 ms 7180/8916 (81%)
[  1] 21.0000-22.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.097 ms 7180/8916 (81%)
[  1] 22.0000-23.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.102 ms 7180/8916 (81%)
[  1] 23.0000-24.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.173 ms 7182/8915 (81%)
[  1] 24.0000-25.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.100 ms 7181/8917 (81%)
[  1] 25.0000-26.0000 sec  2.44 MBytes  20.4 Mbits/sec   0.093 ms 7183/8920 (81%)
[  1] 26.0000-27.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.122 ms 7181/8917 (81%)
[  1] 27.0000-28.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.102 ms 7180/8916 (81%)
[  1] 28.0000-29.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.113 ms 7180/8916 (81%)
[  1] 29.0000-30.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.150 ms 7179/8915 (81%)
[  1] 30.0000-31.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.114 ms 7180/8916 (81%)
[  1] 31.0000-32.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.126 ms 7182/8918 (81%)
[  1] 32.0000-33.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.102 ms 7180/8916 (81%)
[  1] 33.0000-34.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.111 ms 7179/8915 (81%)
[  1] 34.0000-35.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.110 ms 7180/8916 (81%)
[  1] 35.0000-36.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.106 ms 7180/8916 (81%)
[  1] 36.0000-37.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.143 ms 7181/8917 (81%)
[  1] 37.0000-38.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.112 ms 7179/8915 (81%)
[  1] 38.0000-39.0000 sec  2.44 MBytes  20.4 Mbits/sec   0.113 ms 7184/8921 (81%)
[  1] 39.0000-40.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.105 ms 7181/8917 (81%)
[  1] 40.0000-41.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.109 ms 7180/8916 (81%)
[  1] 41.0000-42.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.100 ms 7180/8916 (81%)
[  1] 42.0000-43.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.103 ms 7180/8916 (81%)
[  1] 43.0000-44.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.099 ms 7181/8917 (81%)
[  1] 44.0000-45.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.105 ms 7180/8916 (81%)
[  1] 45.0000-46.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.101 ms 7181/8917 (81%)
[  1] 46.0000-47.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.150 ms 7180/8916 (81%)
[  1] 47.0000-48.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.111 ms 7179/8915 (81%)
[  1] 48.0000-49.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.101 ms 7179/8915 (81%)
[  1] 49.0000-50.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.108 ms 7180/8916 (81%)
[  1] 50.0000-51.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.108 ms 7180/8916 (81%)
[  1] 51.0000-52.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.113 ms 7181/8917 (81%)
[  1] 52.0000-53.0000 sec  2.44 MBytes  20.4 Mbits/sec   0.107 ms 7185/8922 (81%)
[  1] 53.0000-54.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.124 ms 7179/8915 (81%)
[  1] 54.0000-55.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.098 ms 7180/8916 (81%)
[  1] 55.0000-56.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.089 ms 7181/8917 (81%)
[  1] 56.0000-57.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.106 ms 7181/8917 (81%)
[  1] 57.0000-58.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.108 ms 7180/8916 (81%)
[  1] 58.0000-59.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.107 ms 7179/8915 (81%)
[  1] 59.0000-60.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.109 ms 7180/8916 (81%)
[  1] 60.0000-61.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.104 ms 7180/8916 (81%)
[  1] 61.0000-62.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.124 ms 7180/8916 (81%)
[  1] 62.0000-63.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.103 ms 7181/8917 (81%)
[  1] 63.0000-64.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.125 ms 7179/8915 (81%)
[  1] 64.0000-65.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.101 ms 7180/8916 (81%)
[  1] 64.0000-65.0000 sec  1 datagrams received out-of-order
[  1] 65.0000-66.0000 sec  2.44 MBytes  20.4 Mbits/sec   0.106 ms 7185/8922 (81%)
[  1] 66.0000-67.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.110 ms 7180/8916 (81%)
[  1] 67.0000-68.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.111 ms 7181/8917 (81%)
[  1] 68.0000-69.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.135 ms 7180/8916 (81%)
[  1] 69.0000-70.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.107 ms 7179/8915 (81%)
[  1] 70.0000-71.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.102 ms 7181/8917 (81%)
[  1] 71.0000-72.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.104 ms 7180/8916 (81%)
[  1] 72.0000-73.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.104 ms 7179/8915 (81%)
[  1] 73.0000-74.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.100 ms 7181/8917 (81%)
[  1] 74.0000-75.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.100 ms 7179/8915 (81%)
[  1] 75.0000-76.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.115 ms 7180/8916 (81%)
[  1] 76.0000-77.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.117 ms 7182/8918 (81%)
[  1] 77.0000-78.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.108 ms 7180/8916 (81%)
[  1] 78.0000-79.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.121 ms 7180/8916 (81%)
[  1] 79.0000-80.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.100 ms 7180/8916 (81%)
[  1] 80.0000-81.0000 sec  2.44 MBytes  20.4 Mbits/sec   0.107 ms 7183/8920 (81%)
[  1] 81.0000-82.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.144 ms 7180/8916 (81%)
[  1] 82.0000-83.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.118 ms 7181/8917 (81%)
[  1] 83.0000-84.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.135 ms 7179/8915 (81%)
[  1] 84.0000-85.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.162 ms 7181/8917 (81%)
[  1] 85.0000-86.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.109 ms 7180/8915 (81%)
[  1] 86.0000-87.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.099 ms 7182/8918 (81%)
[  1] 87.0000-88.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.109 ms 7179/8915 (81%)
[  1] 88.0000-89.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.151 ms 7181/8917 (81%)
[  1] 0.0000-89.0200 sec   217 MBytes  20.4 Mbits/sec   1.026 ms 639043/793569 (81%)
[  1] 0.0000-89.0200 sec  2 datagrams received out-of-order
