------------------------------------------------------------
Server listening on UDP port 22760
UDP buffer size:  208 KByte (default)
------------------------------------------------------------
[  1] local 10.0.0.1 port 22760 connected with 10.0.0.4 port 58066
[ ID] Interval       Transfer     Bandwidth        Jitter   Lost/Total Datagrams
[  1] 96.0000-97.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.038 ms 15761/17827 (88%)
[  1] 97.0000-98.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.093 ms 15768/17835 (88%)
[  1] 98.0000-99.0000 sec  2.88 MBytes  24.2 Mbits/sec   0.105 ms 15783/17837 (88%)
[  1] 99.0000-100.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.066 ms 15765/17831 (88%)
[  1] 100.0000-101.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.044 ms 15770/17837 (88%)
[  1] 101.0000-102.0000 sec  2.89 MBytes  24.2 Mbits/sec   0.044 ms 15769/17831 (88%)
[  1] 102.0000-103.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.042 ms 15768/17835 (88%)
[  1] 103.0000-104.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.043 ms 15760/17826 (88%)
[  1] 104.0000-105.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.046 ms 15767/17834 (88%)
[  1] 105.0000-106.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.046 ms 15770/17837 (88%)
[  1] 106.0000-107.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.041 ms 15767/17834 (88%)
[  1] 107.0000-108.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.089 ms 15768/17834 (88%)
[  1] 108.0000-109.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.064 ms 15759/17825 (88%)
[  1] 109.0000-110.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.034 ms 15768/17835 (88%)
[  1] 109.0000-110.0000 sec  1 datagrams received out-of-order
[  1] 110.0000-111.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.047 ms 15766/17833 (88%)
[  1] 111.0000-112.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.044 ms 15771/17838 (88%)
[  1] 112.0000-113.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.536 ms 15744/17811 (88%)
[  1] 112.0000-113.0000 sec  16 datagrams received out-of-order
[  1] 113.0000-114.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.036 ms 15783/17849 (88%)
[  1] 114.0000-115.0000 sec  2.89 MBytes  24.2 Mbits/sec   0.037 ms 15770/17831 (88%)
[  1] 114.0000-115.0000 sec  1 datagrams received out-of-order
[  1] 115.0000-116.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.077 ms 15768/17835 (88%)
[  1] 115.0000-116.0000 sec  1 datagrams received out-of-order
[  1] 116.0000-117.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.034 ms 15770/17837 (88%)
[  1] 117.0000-118.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.063 ms 15768/17835 (88%)
[  1] 118.0000-119.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.046 ms 15760/17826 (88%)
[  1] 119.0000-120.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.043 ms 15768/17835 (88%)
[  1] 120.0000-121.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.043 ms 15768/17835 (88%)
[  1] 121.0000-122.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.039 ms 15767/17834 (88%)
[  1] 122.0000-123.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.049 ms 15768/17835 (88%)
[  1] 123.0000-124.0000 sec  2.87 MBytes  24.0 Mbits/sec   0.036 ms 15783/17828 (89%)
[  1] 124.0000-125.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.052 ms 15766/17833 (88%)
[  1] 125.0000-126.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.044 ms 15769/17836 (88%)
[  1] 126.0000-127.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.048 ms 15760/17826 (88%)
[  1] 127.0000-128.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.054 ms 15769/17836 (88%)
[  1] 128.0000-129.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.046 ms 15768/17835 (88%)
[  1] 129.0000-130.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.051 ms 15766/17833 (88%)
[  1] 130.0000-131.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.039 ms 15768/17835 (88%)
[  1] 131.0000-132.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.039 ms 15762/17828 (88%)
[  1] 132.0000-133.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.046 ms 15765/17832 (88%)
[  1] 133.0000-134.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.046 ms 15770/17837 (88%)
[  1] 134.0000-135.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.038 ms 15766/17833 (88%)
[  1] 135.0000-136.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.061 ms 15767/17834 (88%)
[  1] 136.0000-137.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.034 ms 15762/17828 (88%)
[  1] 137.0000-138.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.064 ms 15768/17835 (88%)
[  1] 138.0000-139.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.040 ms 15767/17834 (88%)
[  1] 139.0000-140.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.050 ms 15763/17829 (88%)
[  1] 140.0000-141.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.045 ms 15767/17834 (88%)
[  1] 141.0000-142.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.066 ms 15767/17834 (88%)
[  1] 142.0000-143.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.077 ms 15769/17836 (88%)
[  1] 143.0000-144.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.036 ms 15769/17836 (88%)
[  1] 144.0000-145.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.042 ms 15759/17825 (88%)
[  1] 145.0000-146.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.045 ms 15766/17833 (88%)
[  1] 146.0000-147.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.048 ms 15770/17837 (88%)
[  1] 147.0000-148.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.064 ms 15766/17833 (88%)
[  1] 147.0000-148.0000 sec  1 datagrams received out-of-order
[  1] 148.0000-149.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.125 ms 15769/17836 (88%)
[  1] 149.0000-150.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.046 ms 15761/17827 (88%)
[  1] 149.0000-150.0000 sec  1 datagrams received out-of-order
[  1] 150.0000-151.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.042 ms 15766/17833 (88%)
[  1] 151.0000-152.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.054 ms 15770/17837 (88%)
[  1] 152.0000-153.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.045 ms 15767/17834 (88%)
[  1] 153.0000-154.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.042 ms 15759/17825 (88%)
[  1] 154.0000-155.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.046 ms 15768/17835 (88%)
[  1] 155.0000-156.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.035 ms 15769/17836 (88%)
[  1] 156.0000-157.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.045 ms 15768/17835 (88%)
[  1] 157.0000-158.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.060 ms 15767/17834 (88%)
[  1] 158.0000-159.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.044 ms 15759/17825 (88%)
[  1] 159.0000-160.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.039 ms 15768/17835 (88%)
[  1] 159.0000-160.0000 sec  1 datagrams received out-of-order
[  1] 160.0000-161.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.044 ms 15769/17836 (88%)
[  1] 161.0000-162.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.046 ms 15769/17836 (88%)
[  1] 162.0000-163.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.043 ms 15758/17824 (88%)
[  1] 163.0000-164.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.046 ms 15768/17835 (88%)
[  1] 164.0000-165.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.056 ms 15769/17836 (88%)
[  1] 165.0000-166.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.042 ms 15767/17834 (88%)
[  1] 166.0000-167.0000 sec  2.90 MBytes  24.3 Mbits/sec   0.084 ms 15768/17835 (88%)
[  1] 0.0000-167.0082 sec   484 MBytes  24.3 Mbits/sec   0.466 ms 2633015/2978103 (88%)
[  1] 0.0000-167.0082 sec  23 datagrams received out-of-order
