------------------------------------------------------------
Server listening on TCP port 50793
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 10.0.0.8 port 50793 connected with 10.0.0.6 port 51694 (icwnd/mss/irtt=14/1448/41000)
[ ID] Interval       Transfer     Bandwidth
[  1] 360.0000-361.0000 sec   430 KBytes  3.52 Mbits/sec
[  1] 361.0000-362.0000 sec   204 KBytes  1.67 Mbits/sec
[  1] 362.0000-363.0000 sec   300 KBytes  2.46 Mbits/sec
[  1] 363.0000-364.0000 sec   419 KBytes  3.43 Mbits/sec
[  1] 364.0000-365.0000 sec   218 KBytes  1.78 Mbits/sec
[  1] 365.0000-366.0000 sec   255 KBytes  2.09 Mbits/sec
[  1] 366.0000-367.0000 sec   246 KBytes  2.02 Mbits/sec
[  1] 367.0000-368.0000 sec   373 KBytes  3.06 Mbits/sec
[  1] 368.0000-369.0000 sec   468 KBytes  3.83 Mbits/sec
[  1] 369.0000-370.0000 sec   433 KBytes  3.54 Mbits/sec
[  1] 370.0000-371.0000 sec   373 KBytes  3.06 Mbits/sec
[  1] 371.0000-372.0000 sec   279 KBytes  2.28 Mbits/sec
[  1] 372.0000-373.0000 sec   256 KBytes  2.10 Mbits/sec
[  1] 373.0000-374.0000 sec   471 KBytes  3.86 Mbits/sec
[  1] 374.0000-375.0000 sec   375 KBytes  3.07 Mbits/sec
[  1] 375.0000-376.0000 sec   286 KBytes  2.34 Mbits/sec
[  1] 376.0000-377.0000 sec   245 KBytes  2.00 Mbits/sec
[  1] 377.0000-378.0000 sec   219 KBytes  1.80 Mbits/sec
[  1] 378.0000-379.0000 sec   255 KBytes  2.09 Mbits/sec
[  1] 379.0000-380.0000 sec  38.2 KBytes   313 Kbits/sec
[  1] 380.0000-381.0000 sec   304 KBytes  2.49 Mbits/sec
[  1] 381.0000-382.0000 sec   494 KBytes  4.04 Mbits/sec
[  1] 382.0000-383.0000 sec   263 KBytes  2.15 Mbits/sec
[  1] 383.0000-384.0000 sec   314 KBytes  2.57 Mbits/sec
[  1] 384.0000-385.0000 sec   246 KBytes  2.02 Mbits/sec
[  1] 385.0000-386.0000 sec   352 KBytes  2.88 Mbits/sec
[  1] 386.0000-387.0000 sec   288 KBytes  2.36 Mbits/sec
[  1] 387.0000-388.0000 sec   297 KBytes  2.43 Mbits/sec
[  1] 388.0000-389.0000 sec   293 KBytes  2.40 Mbits/sec
[  1] 389.0000-390.0000 sec   195 KBytes  1.60 Mbits/sec
[  1] 390.0000-391.0000 sec   315 KBytes  2.58 Mbits/sec
[  1] 391.0000-392.0000 sec   602 KBytes  4.93 Mbits/sec
[  1] 392.0000-393.0000 sec   321 KBytes  2.63 Mbits/sec
[  1] 393.0000-394.0000 sec  7.07 KBytes  57.9 Kbits/sec
[  1] 394.0000-395.0000 sec  65.0 KBytes   533 Kbits/sec
[  1] 395.0000-396.0000 sec   297 KBytes  2.43 Mbits/sec
[  1] 396.0000-397.0000 sec   437 KBytes  3.58 Mbits/sec
[  1] 397.0000-398.0000 sec   243 KBytes  1.99 Mbits/sec
[  1] 398.0000-399.0000 sec   272 KBytes  2.22 Mbits/sec
[  1] 399.0000-400.0000 sec   436 KBytes  3.57 Mbits/sec
[  1] 400.0000-401.0000 sec   270 KBytes  2.21 Mbits/sec
[  1] 401.0000-402.0000 sec   252 KBytes  2.06 Mbits/sec
[  1] 402.0000-403.0000 sec   151 KBytes  1.24 Mbits/sec
[  1] 403.0000-404.0000 sec   477 KBytes  3.90 Mbits/sec
[  1] 404.0000-405.0000 sec   255 KBytes  2.09 Mbits/sec
[  1] 405.0000-406.0000 sec   332 KBytes  2.72 Mbits/sec
[  1] 406.0000-407.0000 sec   356 KBytes  2.92 Mbits/sec
[  1] 407.0000-408.0000 sec   293 KBytes  2.40 Mbits/sec
[  1] 408.0000-409.0000 sec   327 KBytes  2.68 Mbits/sec
[  1] 409.0000-410.0000 sec   485 KBytes  3.97 Mbits/sec
[  1] 410.0000-411.0000 sec   315 KBytes  2.58 Mbits/sec
[  1] 411.0000-412.0000 sec   122 KBytes   996 Kbits/sec
[  1] 412.0000-413.0000 sec   194 KBytes  1.59 Mbits/sec
[  1] 413.0000-414.0000 sec   409 KBytes  3.35 Mbits/sec
[  1] 414.0000-415.0000 sec   198 KBytes  1.62 Mbits/sec
[  1] 415.0000-416.0000 sec   187 KBytes  1.53 Mbits/sec
[  1] 416.0000-417.0000 sec  96.2 KBytes   788 Kbits/sec
[  1] 417.0000-418.0000 sec   148 KBytes  1.22 Mbits/sec
[  1] 418.0000-419.0000 sec  90.5 KBytes   741 Kbits/sec
[  1] 419.0000-420.0000 sec  82.0 KBytes   672 Kbits/sec
[  1] 420.0000-421.0000 sec   222 KBytes  1.82 Mbits/sec
[  1] 421.0000-422.0000 sec   256 KBytes  2.10 Mbits/sec
[  1] 422.0000-423.0000 sec   229 KBytes  1.88 Mbits/sec
[  1] 423.0000-424.0000 sec   327 KBytes  2.68 Mbits/sec
[  1] 424.0000-425.0000 sec   331 KBytes  2.71 Mbits/sec
[  1] 425.0000-426.0000 sec   266 KBytes  2.18 Mbits/sec
[  1] 426.0000-427.0000 sec   362 KBytes  2.97 Mbits/sec
[  1] 427.0000-428.0000 sec   226 KBytes  1.85 Mbits/sec
[  1] 428.0000-429.0000 sec   242 KBytes  1.98 Mbits/sec
[  1] 429.0000-430.0000 sec   174 KBytes  1.42 Mbits/sec
[  1] 430.0000-431.0000 sec   467 KBytes  3.82 Mbits/sec
[  1] 431.0000-432.0000 sec   223 KBytes  1.83 Mbits/sec
[  1] 432.0000-433.0000 sec   229 KBytes  1.88 Mbits/sec
[  1] 433.0000-434.0000 sec   288 KBytes  2.36 Mbits/sec
[  1] 434.0000-435.0000 sec   202 KBytes  1.66 Mbits/sec
[  1] 435.0000-436.0000 sec   338 KBytes  2.77 Mbits/sec
[  1] 436.0000-437.0000 sec  77.8 KBytes   637 Kbits/sec
[  1] 437.0000-438.0000 sec   400 KBytes  3.28 Mbits/sec
[  1] 438.0000-439.0000 sec   349 KBytes  2.86 Mbits/sec
[  1] 439.0000-440.0000 sec   315 KBytes  2.58 Mbits/sec
[  1] 440.0000-441.0000 sec   247 KBytes  2.03 Mbits/sec
[  1] 441.0000-442.0000 sec   328 KBytes  2.69 Mbits/sec
[  1] 442.0000-443.0000 sec   337 KBytes  2.76 Mbits/sec
[  1] 443.0000-444.0000 sec   214 KBytes  1.75 Mbits/sec
[  1] 444.0000-445.0000 sec   252 KBytes  2.06 Mbits/sec
[  1] 445.0000-446.0000 sec   345 KBytes  2.83 Mbits/sec
[  1] 446.0000-447.0000 sec  56.6 KBytes   463 Kbits/sec
[  1] 447.0000-448.0000 sec   174 KBytes  1.42 Mbits/sec
[  1] 448.0000-449.0000 sec   276 KBytes  2.26 Mbits/sec
[  1] 449.0000-450.0000 sec   136 KBytes  1.11 Mbits/sec
[  1] 450.0000-451.0000 sec  52.3 KBytes   429 Kbits/sec
[  1] 451.0000-452.0000 sec   356 KBytes  2.92 Mbits/sec
[  1] 452.0000-453.0000 sec   338 KBytes  2.77 Mbits/sec
[  1] 453.0000-454.0000 sec   164 KBytes  1.34 Mbits/sec
[  1] 454.0000-455.0000 sec   304 KBytes  2.49 Mbits/sec
[  1] 455.0000-456.0000 sec   156 KBytes  1.27 Mbits/sec
[  1] 456.0000-457.0000 sec   136 KBytes  1.11 Mbits/sec
[  1] 457.0000-458.0000 sec   399 KBytes  3.27 Mbits/sec
[  1] 458.0000-459.0000 sec   356 KBytes  2.92 Mbits/sec
[  1] 459.0000-460.0000 sec   324 KBytes  2.65 Mbits/sec
[  1] 460.0000-461.0000 sec   390 KBytes  3.20 Mbits/sec
[  1] 461.0000-462.0000 sec   195 KBytes  1.60 Mbits/sec
[  1] 462.0000-463.0000 sec   327 KBytes  2.68 Mbits/sec
[  1] 463.0000-464.0000 sec   109 KBytes   892 Kbits/sec
[  1] 464.0000-465.0000 sec   263 KBytes  2.15 Mbits/sec
[  1] 465.0000-466.0000 sec   257 KBytes  2.11 Mbits/sec
[  1] 466.0000-467.0000 sec   455 KBytes  3.73 Mbits/sec
[  1] 467.0000-468.0000 sec   199 KBytes  1.63 Mbits/sec
[  1] 468.0000-469.0000 sec   180 KBytes  1.47 Mbits/sec
[  1] 469.0000-470.0000 sec  45.2 KBytes   371 Kbits/sec
[  1] 470.0000-471.0000 sec   387 KBytes  3.17 Mbits/sec
[  1] 471.0000-472.0000 sec   348 KBytes  2.85 Mbits/sec
[  1] 472.0000-473.0000 sec  1.41 KBytes  11.6 Kbits/sec
[  1] 473.0000-474.0000 sec   266 KBytes  2.18 Mbits/sec
[  1] 474.0000-475.0000 sec   369 KBytes  3.02 Mbits/sec
[  1] 475.0000-476.0000 sec   328 KBytes  2.69 Mbits/sec
[  1] 476.0000-477.0000 sec   467 KBytes  3.82 Mbits/sec
[  1] 477.0000-478.0000 sec   461 KBytes  3.78 Mbits/sec
[  1] 478.0000-479.0000 sec   281 KBytes  2.31 Mbits/sec
[  1] 479.0000-480.0000 sec  97.6 KBytes   799 Kbits/sec
[  1] 480.0000-481.0000 sec   165 KBytes  1.36 Mbits/sec
[  1] 481.0000-482.0000 sec   236 KBytes  1.93 Mbits/sec
[  1] 482.0000-483.0000 sec   240 KBytes  1.97 Mbits/sec
[  1] 483.0000-484.0000 sec   276 KBytes  2.26 Mbits/sec
[  1] 484.0000-485.0000 sec   305 KBytes  2.50 Mbits/sec
[  1] 485.0000-486.0000 sec   402 KBytes  3.29 Mbits/sec
[  1] 486.0000-487.0000 sec   281 KBytes  2.31 Mbits/sec
[  1] 487.0000-488.0000 sec   305 KBytes  2.50 Mbits/sec
[  1] 488.0000-489.0000 sec   495 KBytes  4.05 Mbits/sec
[  1] 489.0000-490.0000 sec   325 KBytes  2.66 Mbits/sec
[  1] 490.0000-491.0000 sec   216 KBytes  1.77 Mbits/sec
[  1] 491.0000-492.0000 sec   185 KBytes  1.52 Mbits/sec
[  1] 492.0000-493.0000 sec   257 KBytes  2.11 Mbits/sec
[  1] 493.0000-494.0000 sec   413 KBytes  3.38 Mbits/sec
[  1] 494.0000-495.0000 sec   385 KBytes  3.15 Mbits/sec
[  1] 495.0000-496.0000 sec   174 KBytes  1.42 Mbits/sec
[  1] 496.0000-497.0000 sec   522 KBytes  4.27 Mbits/sec
[  1] 497.0000-498.0000 sec   187 KBytes  1.53 Mbits/sec
[  1] 498.0000-499.0000 sec  79.2 KBytes   649 Kbits/sec
[  1] 499.0000-500.0000 sec   379 KBytes  3.10 Mbits/sec
[  1] 500.0000-501.0000 sec   233 KBytes  1.91 Mbits/sec
[  1] 501.0000-502.0000 sec   150 KBytes  1.23 Mbits/sec
[  1] 502.0000-503.0000 sec   249 KBytes  2.04 Mbits/sec
[  1] 503.0000-504.0000 sec   243 KBytes  1.99 Mbits/sec
[  1] 504.0000-505.0000 sec   337 KBytes  2.76 Mbits/sec
[  1] 505.0000-506.0000 sec   395 KBytes  3.23 Mbits/sec
[  1] 506.0000-507.0000 sec   492 KBytes  4.03 Mbits/sec
[  1] 507.0000-508.0000 sec   434 KBytes  3.56 Mbits/sec
[  1] 508.0000-509.0000 sec   700 KBytes  5.73 Mbits/sec
[  1] 509.0000-510.0000 sec   400 KBytes  3.28 Mbits/sec
[  1] 510.0000-511.0000 sec   269 KBytes  2.20 Mbits/sec
[  1] 511.0000-512.0000 sec   156 KBytes  1.27 Mbits/sec
[  1] 512.0000-513.0000 sec   424 KBytes  3.48 Mbits/sec
[  1] 513.0000-514.0000 sec   222 KBytes  1.82 Mbits/sec
[  1] 514.0000-515.0000 sec   349 KBytes  2.86 Mbits/sec
[  1] 515.0000-516.0000 sec   410 KBytes  3.36 Mbits/sec
[  1] 516.0000-517.0000 sec   328 KBytes  2.69 Mbits/sec
[  1] 517.0000-518.0000 sec   161 KBytes  1.32 Mbits/sec
[  1] 518.0000-519.0000 sec   216 KBytes  1.77 Mbits/sec
[  1] 519.0000-520.0000 sec   187 KBytes  1.53 Mbits/sec
[  1] 520.0000-521.0000 sec   206 KBytes  1.69 Mbits/sec
[  1] 521.0000-522.0000 sec   296 KBytes  2.42 Mbits/sec
[  1] 522.0000-523.0000 sec  22.6 KBytes   185 Kbits/sec
[  1] 523.0000-524.0000 sec   276 KBytes  2.26 Mbits/sec
[  1] 524.0000-525.0000 sec   496 KBytes  4.07 Mbits/sec
[  1] 525.0000-526.0000 sec   109 KBytes   892 Kbits/sec
[  1] 526.0000-527.0000 sec   404 KBytes  3.31 Mbits/sec
[  1] 527.0000-528.0000 sec   252 KBytes  2.06 Mbits/sec
[  1] 528.0000-529.0000 sec   297 KBytes  2.43 Mbits/sec
[  1] 529.0000-530.0000 sec  66.5 KBytes   544 Kbits/sec
[  1] 530.0000-531.0000 sec   335 KBytes  2.75 Mbits/sec
[  1] 531.0000-532.0000 sec   395 KBytes  3.23 Mbits/sec
[  1] 532.0000-533.0000 sec   417 KBytes  3.42 Mbits/sec
[  1] 533.0000-534.0000 sec   156 KBytes  1.27 Mbits/sec
[  1] 534.0000-535.0000 sec   321 KBytes  2.63 Mbits/sec
[  1] 535.0000-536.0000 sec   359 KBytes  2.94 Mbits/sec
[  1] 536.0000-537.0000 sec   311 KBytes  2.55 Mbits/sec
[  1] 537.0000-538.0000 sec   304 KBytes  2.49 Mbits/sec
[  1] 538.0000-539.0000 sec   331 KBytes  2.71 Mbits/sec
[  1] 539.0000-540.0000 sec   264 KBytes  2.17 Mbits/sec
[  1] 540.0000-541.0000 sec   157 KBytes  1.29 Mbits/sec
[  1] 541.0000-542.0000 sec   297 KBytes  2.43 Mbits/sec
[  1] 542.0000-543.0000 sec   134 KBytes  1.10 Mbits/sec
[  1] 543.0000-544.0000 sec   158 KBytes  1.30 Mbits/sec
[  1] 544.0000-545.0000 sec   396 KBytes  3.24 Mbits/sec
[  1] 545.0000-546.0000 sec   533 KBytes  4.37 Mbits/sec
[  1] 546.0000-547.0000 sec   375 KBytes  3.07 Mbits/sec
[  1] 547.0000-548.0000 sec   450 KBytes  3.68 Mbits/sec
[  1] 548.0000-549.0000 sec   358 KBytes  2.93 Mbits/sec
[  1] 549.0000-550.0000 sec   509 KBytes  4.17 Mbits/sec
[  1] 550.0000-551.0000 sec   223 KBytes  1.83 Mbits/sec
[  1] 551.0000-552.0000 sec   174 KBytes  1.42 Mbits/sec
[  1] 552.0000-553.0000 sec   197 KBytes  1.61 Mbits/sec
[  1] 553.0000-554.0000 sec   382 KBytes  3.13 Mbits/sec
[  1] 554.0000-555.0000 sec   223 KBytes  1.83 Mbits/sec
[  1] 555.0000-556.0000 sec   433 KBytes  3.54 Mbits/sec
[  1] 556.0000-557.0000 sec   404 KBytes  3.31 Mbits/sec
[  1] 557.0000-558.0000 sec   345 KBytes  2.83 Mbits/sec
[  1] 558.0000-559.0000 sec   211 KBytes  1.73 Mbits/sec
[  1] 559.0000-560.0000 sec  0.000 Bytes  0.000 bits/sec
[  1] 560.0000-561.0000 sec  62.2 KBytes   510 Kbits/sec
[  1] 561.0000-562.0000 sec   349 KBytes  2.86 Mbits/sec
[  1] 562.0000-563.0000 sec   170 KBytes  1.39 Mbits/sec
[  1] 563.0000-564.0000 sec   457 KBytes  3.74 Mbits/sec
[  1] 564.0000-565.0000 sec  79.2 KBytes   649 Kbits/sec
[  1] 565.0000-566.0000 sec   355 KBytes  2.91 Mbits/sec
[  1] 566.0000-567.0000 sec   225 KBytes  1.84 Mbits/sec
[  1] 567.0000-568.0000 sec  70.7 KBytes   579 Kbits/sec
[  1] 568.0000-569.0000 sec   192 KBytes  1.58 Mbits/sec
[  1] 569.0000-570.0000 sec   239 KBytes  1.96 Mbits/sec
[  1] 570.0000-571.0000 sec   158 KBytes  1.30 Mbits/sec
[  1] 571.0000-572.0000 sec   352 KBytes  2.88 Mbits/sec
[  1] 572.0000-573.0000 sec   682 KBytes  5.58 Mbits/sec
[  1] 573.0000-574.0000 sec   147 KBytes  1.20 Mbits/sec
[  1] 574.0000-575.0000 sec  1.41 KBytes  11.6 Kbits/sec
[  1] 575.0000-576.0000 sec  0.000 Bytes  0.000 bits/sec
[  1] 576.0000-577.0000 sec  11.3 KBytes  92.7 Kbits/sec
[  1] 577.0000-578.0000 sec   157 KBytes  1.29 Mbits/sec
[  1] 578.0000-579.0000 sec   397 KBytes  3.26 Mbits/sec
[  1] 579.0000-580.0000 sec   255 KBytes  2.09 Mbits/sec
[  1] 580.0000-581.0000 sec   410 KBytes  3.36 Mbits/sec
[  1] 581.0000-582.0000 sec   303 KBytes  2.48 Mbits/sec
[  1] 582.0000-583.0000 sec  1.41 KBytes  11.6 Kbits/sec
[  1] 583.0000-584.0000 sec  0.000 Bytes  0.000 bits/sec
[  1] 584.0000-585.0000 sec  0.000 Bytes  0.000 bits/sec
[  1] 585.0000-586.0000 sec  0.000 Bytes  0.000 bits/sec
[  1] 586.0000-587.0000 sec  0.000 Bytes  0.000 bits/sec
[  1] 587.0000-588.0000 sec   440 KBytes  3.60 Mbits/sec
[  1] 588.0000-589.0000 sec   257 KBytes  2.11 Mbits/sec
[  1] 589.0000-590.0000 sec   571 KBytes  4.68 Mbits/sec
[  1] 590.0000-591.0000 sec   249 KBytes  2.04 Mbits/sec
[  1] 591.0000-592.0000 sec   382 KBytes  3.13 Mbits/sec
[  1] 592.0000-593.0000 sec   303 KBytes  2.48 Mbits/sec
[  1] 593.0000-594.0000 sec   379 KBytes  3.10 Mbits/sec
[  1] 594.0000-595.0000 sec   228 KBytes  1.87 Mbits/sec
[  1] 595.0000-596.0000 sec   216 KBytes  1.77 Mbits/sec
[  1] 596.0000-597.0000 sec   173 KBytes  1.41 Mbits/sec
[  1] 597.0000-598.0000 sec   288 KBytes  2.36 Mbits/sec
[  1] 598.0000-599.0000 sec   191 KBytes  1.56 Mbits/sec
[  1] 599.0000-600.0000 sec   307 KBytes  2.51 Mbits/sec
[  1] 600.0000-601.0000 sec   358 KBytes  2.93 Mbits/sec
[  1] 601.0000-602.0000 sec   211 KBytes  1.73 Mbits/sec
[  1] 602.0000-603.0000 sec   144 KBytes  1.18 Mbits/sec
[  1] 603.0000-604.0000 sec   126 KBytes  1.03 Mbits/sec
[  1] 604.0000-605.0000 sec   543 KBytes  4.45 Mbits/sec
[  1] 605.0000-606.0000 sec   128 KBytes  1.05 Mbits/sec
[  1] 606.0000-607.0000 sec   644 KBytes  5.28 Mbits/sec
[  1] 607.0000-608.0000 sec   277 KBytes  2.27 Mbits/sec
[  1] 608.0000-609.0000 sec   243 KBytes  1.99 Mbits/sec
[  1] 609.0000-610.0000 sec   375 KBytes  3.07 Mbits/sec
[  1] 610.0000-611.0000 sec   167 KBytes  1.37 Mbits/sec
[  1] 611.0000-612.0000 sec   124 KBytes  1.02 Mbits/sec
[  1] 612.0000-613.0000 sec   437 KBytes  3.58 Mbits/sec
[  1] 613.0000-614.0000 sec   242 KBytes  1.98 Mbits/sec
[  1] 614.0000-615.0000 sec   313 KBytes  2.56 Mbits/sec
[  1] 615.0000-616.0000 sec   202 KBytes  1.66 Mbits/sec
[  1] 616.0000-617.0000 sec   452 KBytes  3.71 Mbits/sec
[  1] 617.0000-618.0000 sec   447 KBytes  3.66 Mbits/sec
[  1] 618.0000-619.0000 sec  26.9 KBytes   220 Kbits/sec
[  1] 619.0000-620.0000 sec  0.000 Bytes  0.000 bits/sec
[  1] 620.0000-621.0000 sec  0.000 Bytes  0.000 bits/sec
[  1] 621.0000-622.0000 sec  0.000 Bytes  0.000 bits/sec
[  1] 622.0000-623.0000 sec  0.000 Bytes  0.000 bits/sec
[  1] 623.0000-624.0000 sec  28.3 KBytes   232 Kbits/sec
[  1] 624.0000-625.0000 sec   438 KBytes  3.59 Mbits/sec
[  1] 625.0000-626.0000 sec   287 KBytes  2.35 Mbits/sec
[  1] 626.0000-627.0000 sec   225 KBytes  1.84 Mbits/sec
[  1] 627.0000-628.0000 sec   221 KBytes  1.81 Mbits/sec
[  1] 628.0000-629.0000 sec   290 KBytes  2.37 Mbits/sec
[  1] 629.0000-630.0000 sec   215 KBytes  1.76 Mbits/sec
[  1] 630.0000-631.0000 sec  59.4 KBytes   487 Kbits/sec
[  1] 631.0000-632.0000 sec   303 KBytes  2.48 Mbits/sec
[  1] 632.0000-633.0000 sec   288 KBytes  2.36 Mbits/sec
[  1] 633.0000-634.0000 sec  94.7 KBytes   776 Kbits/sec
[  1] 634.0000-635.0000 sec   226 KBytes  1.85 Mbits/sec
[  1] 635.0000-636.0000 sec  26.9 KBytes   220 Kbits/sec
[  1] 636.0000-637.0000 sec   346 KBytes  2.84 Mbits/sec
[  1] 637.0000-638.0000 sec   378 KBytes  3.09 Mbits/sec
[  1] 638.0000-639.0000 sec   355 KBytes  2.91 Mbits/sec
[  1] 639.0000-640.0000 sec   411 KBytes  3.37 Mbits/sec
[  1] 640.0000-641.0000 sec   325 KBytes  2.66 Mbits/sec
