------------------------------------------------------------
Server listening on UDP port 28578
UDP buffer size:  208 KByte (default)
------------------------------------------------------------
[  1] local 10.0.0.7 port 28578 connected with 10.0.0.8 port 48330
[ ID] Interval       Transfer     Bandwidth        Jitter   Lost/Total Datagrams
[  1] 26.0000-27.0000 sec  1.10 MBytes  9.22 Mbits/sec   0.004 ms 0/784 (0%)
[  1] 27.0000-28.0000 sec  1.10 MBytes  9.22 Mbits/sec   0.004 ms 0/784 (0%)
[  1] 28.0000-29.0000 sec  1.10 MBytes  9.21 Mbits/sec   0.002 ms 0/783 (0%)
[  1] 29.0000-30.0000 sec  1.10 MBytes  9.22 Mbits/sec   0.003 ms 0/784 (0%)
[  1] 30.0000-31.0000 sec  1.10 MBytes  9.22 Mbits/sec   0.002 ms 0/784 (0%)
[  1] 31.0000-32.0000 sec  1.10 MBytes  9.21 Mbits/sec   0.003 ms 0/783 (0%)
[  1] 32.0000-33.0000 sec  1.10 MBytes  9.22 Mbits/sec   0.003 ms 0/784 (0%)
[  1] 33.0000-34.0000 sec  1.10 MBytes  9.22 Mbits/sec   0.005 ms 0/784 (0%)
[  1] 34.0000-35.0000 sec  1.10 MBytes  9.21 Mbits/sec   0.001 ms 0/783 (0%)
[  1] 35.0000-36.0000 sec  1.10 MBytes  9.22 Mbits/sec   0.002 ms 0/784 (0%)
[  1] 36.0000-37.0000 sec  1.10 MBytes  9.22 Mbits/sec   0.007 ms 0/784 (0%)
[  1] 37.0000-38.0000 sec  1.10 MBytes  9.21 Mbits/sec   0.006 ms 0/783 (0%)
[  1] 38.0000-39.0000 sec  1.10 MBytes  9.22 Mbits/sec   0.001 ms 0/784 (0%)
[  1] 39.0000-40.0000 sec  1.10 MBytes  9.22 Mbits/sec   0.002 ms 0/784 (0%)
[  1] 40.0000-41.0000 sec  1.10 MBytes  9.21 Mbits/sec   0.003 ms 0/783 (0%)
[  1] 41.0000-42.0000 sec  1.10 MBytes  9.22 Mbits/sec   0.009 ms 0/784 (0%)
[  1] 42.0000-43.0000 sec  1.10 MBytes  9.22 Mbits/sec   0.035 ms 0/784 (0%)
[  1] 43.0000-44.0000 sec  1.10 MBytes  9.21 Mbits/sec   0.001 ms 0/783 (0%)
[  1] 44.0000-45.0000 sec  1.10 MBytes  9.22 Mbits/sec   0.003 ms 0/784 (0%)
[  1] 45.0000-46.0000 sec  1.10 MBytes  9.22 Mbits/sec   0.003 ms 0/784 (0%)
[  1] 46.0000-47.0000 sec  1.10 MBytes  9.21 Mbits/sec   0.003 ms 0/783 (0%)
[  1] 47.0000-48.0000 sec  1.10 MBytes  9.22 Mbits/sec   0.004 ms 0/784 (0%)
[  1] 48.0000-49.0000 sec  1.10 MBytes  9.22 Mbits/sec   0.001 ms 0/784 (0%)
[  1] 49.0000-50.0000 sec  1.10 MBytes  9.21 Mbits/sec   0.002 ms 0/783 (0%)
[  1] 50.0000-51.0000 sec  1.10 MBytes  9.22 Mbits/sec   0.002 ms 0/784 (0%)
[  1] 51.0000-52.0000 sec  1.10 MBytes  9.22 Mbits/sec   0.006 ms 0/784 (0%)
[  1] 52.0000-53.0000 sec  1.10 MBytes  9.21 Mbits/sec   0.005 ms 0/783 (0%)
[  1] 53.0000-54.0000 sec  1.10 MBytes  9.22 Mbits/sec   0.001 ms 0/784 (0%)
[  1] 54.0000-55.0000 sec  1.10 MBytes  9.22 Mbits/sec   0.003 ms 0/784 (0%)
[  1] 55.0000-56.0000 sec  1.10 MBytes  9.21 Mbits/sec   0.003 ms 0/783 (0%)
[  1] 56.0000-57.0000 sec  1.10 MBytes  9.22 Mbits/sec   0.013 ms 0/784 (0%)
[  1] 57.0000-58.0000 sec  1.10 MBytes  9.22 Mbits/sec   0.016 ms 0/784 (0%)
[  1] 58.0000-59.0000 sec  1.10 MBytes  9.21 Mbits/sec   0.003 ms 0/783 (0%)
[  1] 59.0000-60.0000 sec  1.10 MBytes  9.22 Mbits/sec   0.003 ms 0/784 (0%)
[  1] 60.0000-61.0000 sec  1.10 MBytes  9.22 Mbits/sec   0.003 ms 0/784 (0%)
[  1] 61.0000-62.0000 sec  1.10 MBytes  9.21 Mbits/sec   0.003 ms 0/783 (0%)
[  1] 62.0000-63.0000 sec  1.10 MBytes  9.22 Mbits/sec   0.001 ms 0/784 (0%)
[  1] 63.0000-64.0000 sec  1.10 MBytes  9.22 Mbits/sec   0.002 ms 0/784 (0%)
[  1] 64.0000-65.0000 sec  1.10 MBytes  9.21 Mbits/sec   0.001 ms 0/783 (0%)
[  1] 65.0000-66.0000 sec  1.10 MBytes  9.22 Mbits/sec   0.003 ms 0/784 (0%)
[  1] 65.0000-66.0000 sec  1 datagrams received out-of-order
[  1] 66.0000-67.0000 sec  1.10 MBytes  9.22 Mbits/sec   0.003 ms 0/784 (0%)
[  1] 67.0000-68.0000 sec  1.10 MBytes  9.21 Mbits/sec   0.004 ms 0/783 (0%)
[  1] 68.0000-69.0000 sec  1.10 MBytes  9.22 Mbits/sec   0.001 ms 0/784 (0%)
[  1] 69.0000-70.0000 sec  1.10 MBytes  9.22 Mbits/sec   0.003 ms 0/784 (0%)
[  1] 70.0000-71.0000 sec  1.10 MBytes  9.21 Mbits/sec   0.002 ms 0/783 (0%)
[  1] 71.0000-72.0000 sec  1.08 MBytes  9.04 Mbits/sec   0.244 ms 12/781 (1.5%)
[  1] 72.0000-73.0000 sec  1.05 MBytes  8.77 Mbits/sec   0.225 ms 37/783 (4.7%)
[  1] 73.0000-74.0000 sec  1.04 MBytes  8.76 Mbits/sec   0.336 ms 39/784 (5%)
[  1] 74.0000-75.0000 sec  1.06 MBytes  8.90 Mbits/sec   0.420 ms 27/784 (3.4%)
[  1] 75.0000-76.0000 sec  1.06 MBytes  8.88 Mbits/sec   0.379 ms 30/785 (3.8%)
[  1] 76.0000-77.0000 sec  1.05 MBytes  8.84 Mbits/sec   0.349 ms 32/784 (4.1%)
[  1] 77.0000-78.0000 sec  1.04 MBytes  8.70 Mbits/sec   0.243 ms 42/782 (5.4%)
[  1] 78.0000-79.0000 sec  1.06 MBytes  8.93 Mbits/sec   0.264 ms 22/781 (2.8%)
[  1] 79.0000-80.0000 sec  1.05 MBytes  8.81 Mbits/sec   0.299 ms 37/786 (4.7%)
[  1] 80.0000-81.0000 sec  1.09 MBytes  9.10 Mbits/sec   0.265 ms 11/785 (1.4%)
[  1] 81.0000-82.0000 sec  1.05 MBytes  8.83 Mbits/sec   0.256 ms 31/782 (4%)
[  1] 82.0000-83.0000 sec  1.04 MBytes  8.75 Mbits/sec   0.270 ms 41/785 (5.2%)
[  1] 83.0000-84.0000 sec  1.04 MBytes  8.74 Mbits/sec   0.317 ms 41/784 (5.2%)
[  1] 84.0000-85.0000 sec  1.06 MBytes  8.87 Mbits/sec   0.414 ms 30/784 (3.8%)
[  1] 85.0000-86.0000 sec  1.07 MBytes  8.97 Mbits/sec   0.193 ms 18/781 (2.3%)
[  1] 86.0000-87.0000 sec  1.05 MBytes  8.82 Mbits/sec   0.339 ms 35/785 (4.5%)
[  1] 87.0000-88.0000 sec  1.05 MBytes  8.77 Mbits/sec   0.363 ms 38/784 (4.8%)
[  1] 88.0000-89.0000 sec  1.05 MBytes  8.81 Mbits/sec   0.359 ms 32/781 (4.1%)
[  1] 89.0000-90.0000 sec  1.09 MBytes  9.15 Mbits/sec   0.342 ms 8/786 (1%)
[  1] 90.0000-91.0000 sec  1.05 MBytes  8.77 Mbits/sec   0.319 ms 36/782 (4.6%)
[  1] 91.0000-92.0000 sec  1.05 MBytes  8.80 Mbits/sec   0.235 ms 36/784 (4.6%)
[  1] 92.0000-93.0000 sec  1.06 MBytes  8.88 Mbits/sec   0.393 ms 31/786 (3.9%)
[  1] 93.0000-94.0000 sec  1.07 MBytes  8.96 Mbits/sec   0.264 ms 20/782 (2.6%)
[  1] 94.0000-95.0000 sec  1.06 MBytes  8.91 Mbits/sec   0.271 ms 28/786 (3.6%)
[  1] 95.0000-96.0000 sec  1.06 MBytes  8.87 Mbits/sec   0.256 ms 27/781 (3.5%)
[  1] 96.0000-97.0000 sec  1.06 MBytes  8.87 Mbits/sec   0.255 ms 29/783 (3.7%)
[  1] 97.0000-98.0000 sec  1.07 MBytes  9.01 Mbits/sec   0.278 ms 18/784 (2.3%)
[  1] 98.0000-99.0000 sec  1.07 MBytes  8.96 Mbits/sec   0.314 ms 22/784 (2.8%)
[  1] 99.0000-100.0000 sec  1.07 MBytes  8.97 Mbits/sec   0.282 ms 22/785 (2.8%)
[  1] 100.0000-101.0000 sec  1.05 MBytes  8.77 Mbits/sec   0.274 ms 37/783 (4.7%)
[  1] 101.0000-102.0000 sec  1.07 MBytes  8.95 Mbits/sec   0.268 ms 23/784 (2.9%)
[  1] 102.0000-103.0000 sec  1.08 MBytes  9.04 Mbits/sec   0.244 ms 15/784 (1.9%)
[  1] 103.0000-104.0000 sec  1.07 MBytes  8.95 Mbits/sec   0.418 ms 22/783 (2.8%)
[  1] 104.0000-105.0000 sec  1.05 MBytes  8.83 Mbits/sec   0.338 ms 32/783 (4.1%)
[  1] 105.0000-106.0000 sec  1.07 MBytes  8.98 Mbits/sec   0.174 ms 20/784 (2.6%)
[  1] 106.0000-107.0000 sec  1.06 MBytes  8.93 Mbits/sec   0.384 ms 25/784 (3.2%)
[  1] 107.0000-108.0000 sec  1.04 MBytes  8.74 Mbits/sec   0.239 ms 42/785 (5.4%)
[  1] 108.0000-109.0000 sec  1.06 MBytes  8.93 Mbits/sec   0.296 ms 23/782 (2.9%)
[  1] 109.0000-110.0000 sec  1.07 MBytes  9.00 Mbits/sec   0.311 ms 20/785 (2.5%)
[  1] 110.0000-111.0000 sec  1.06 MBytes  8.86 Mbits/sec   0.490 ms 30/783 (3.8%)
[  1] 111.0000-112.0000 sec  1.07 MBytes  8.97 Mbits/sec   0.193 ms 21/784 (2.7%)
[  1] 112.0000-113.0000 sec  1.06 MBytes  8.86 Mbits/sec   0.270 ms 29/782 (3.7%)
[  1] 113.0000-114.0000 sec  1.06 MBytes  8.91 Mbits/sec   0.232 ms 27/785 (3.4%)
[  1] 114.0000-115.0000 sec  1.05 MBytes  8.82 Mbits/sec   0.295 ms 34/784 (4.3%)
[  1] 115.0000-116.0000 sec  1.06 MBytes  8.93 Mbits/sec   0.272 ms 26/785 (3.3%)
[  1] 116.0000-117.0000 sec  1.07 MBytes  8.98 Mbits/sec   0.209 ms 17/781 (2.2%)
[  1] 117.0000-118.0000 sec  1.05 MBytes  8.82 Mbits/sec   0.374 ms 33/783 (4.2%)
[  1] 118.0000-119.0000 sec  1.06 MBytes  8.88 Mbits/sec   0.215 ms 31/786 (3.9%)
[  1] 119.0000-120.0000 sec  1.06 MBytes  8.91 Mbits/sec   0.393 ms 26/784 (3.3%)
[  1] 120.0000-121.0000 sec  1.04 MBytes  8.74 Mbits/sec   0.476 ms 41/784 (5.2%)
[  1] 121.0000-122.0000 sec  1.06 MBytes  8.87 Mbits/sec   0.248 ms 28/782 (3.6%)
[  1] 122.0000-123.0000 sec  1.06 MBytes  8.87 Mbits/sec   0.470 ms 31/785 (3.9%)
[  1] 123.0000-124.0000 sec  1.05 MBytes  8.82 Mbits/sec   0.387 ms 33/783 (4.2%)
[  1] 124.0000-125.0000 sec  1.06 MBytes  8.89 Mbits/sec   0.478 ms 29/785 (3.7%)
[  1] 125.0000-126.0000 sec  1.06 MBytes  8.88 Mbits/sec   0.387 ms 27/782 (3.5%)
[  1] 126.0000-127.0000 sec  1.05 MBytes  8.78 Mbits/sec   0.286 ms 36/783 (4.6%)
[  1] 127.0000-128.0000 sec  1.06 MBytes  8.93 Mbits/sec   0.331 ms 25/784 (3.2%)
[  1] 128.0000-129.0000 sec  1.06 MBytes  8.87 Mbits/sec   0.238 ms 29/783 (3.7%)
[  1] 129.0000-130.0000 sec  1.04 MBytes  8.73 Mbits/sec   0.280 ms 42/784 (5.4%)
[  1] 130.0000-131.0000 sec  1.04 MBytes  8.73 Mbits/sec   0.304 ms 43/785 (5.5%)
[  1] 131.0000-132.0000 sec  1.06 MBytes  8.88 Mbits/sec   0.295 ms 28/783 (3.6%)
[  1] 132.0000-133.0000 sec  1.04 MBytes  8.76 Mbits/sec   0.215 ms 39/784 (5%)
[  1] 133.0000-134.0000 sec  1.06 MBytes  8.90 Mbits/sec   0.235 ms 27/784 (3.4%)
[  1] 134.0000-135.0000 sec  1.05 MBytes  8.84 Mbits/sec   0.221 ms 32/784 (4.1%)
[  1] 135.0000-136.0000 sec  1.07 MBytes  8.97 Mbits/sec   0.268 ms 20/783 (2.6%)
[  1] 136.0000-137.0000 sec  1.05 MBytes  8.81 Mbits/sec   0.203 ms 35/784 (4.5%)
[  1] 137.0000-138.0000 sec  1.06 MBytes  8.87 Mbits/sec   0.295 ms 29/783 (3.7%)
[  1] 138.0000-139.0000 sec  1.06 MBytes  8.93 Mbits/sec   0.240 ms 25/784 (3.2%)
[  1] 138.0000-139.0000 sec  1 datagrams received out-of-order
[  1] 139.0000-140.0000 sec  1.05 MBytes  8.83 Mbits/sec   0.205 ms 32/783 (4.1%)
[  1] 140.0000-141.0000 sec  1.05 MBytes  8.83 Mbits/sec   0.260 ms 33/784 (4.2%)
[  1] 141.0000-142.0000 sec  1.05 MBytes  8.82 Mbits/sec   0.330 ms 34/784 (4.3%)
[  1] 142.0000-143.0000 sec  1.05 MBytes  8.80 Mbits/sec   0.231 ms 35/783 (4.5%)
[  1] 143.0000-144.0000 sec  1.05 MBytes  8.81 Mbits/sec   0.244 ms 36/785 (4.6%)
[  1] 144.0000-145.0000 sec  1.04 MBytes  8.71 Mbits/sec   0.341 ms 41/782 (5.2%)
[  1] 145.0000-146.0000 sec  1.03 MBytes  8.64 Mbits/sec   0.207 ms 50/785 (6.4%)
[  1] 146.0000-147.0000 sec  1.06 MBytes  8.93 Mbits/sec   0.183 ms 25/784 (3.2%)
[  1] 147.0000-148.0000 sec  1.06 MBytes  8.88 Mbits/sec   0.360 ms 29/784 (3.7%)
[  1] 148.0000-149.0000 sec  1.06 MBytes  8.88 Mbits/sec   0.415 ms 27/782 (3.5%)
[  1] 149.0000-150.0000 sec  1.06 MBytes  8.93 Mbits/sec   0.279 ms 26/785 (3.3%)
[  1] 150.0000-151.0000 sec  1.05 MBytes  8.82 Mbits/sec   0.291 ms 34/784 (4.3%)
[  1] 151.0000-152.0000 sec  1.06 MBytes  8.91 Mbits/sec   0.599 ms 26/784 (3.3%)
[  1] 152.0000-153.0000 sec  1.05 MBytes  8.84 Mbits/sec   0.304 ms 30/782 (3.8%)
[  1] 153.0000-154.0000 sec  1.04 MBytes  8.70 Mbits/sec   0.244 ms 44/784 (5.6%)
[  1] 154.0000-155.0000 sec  1.08 MBytes  9.06 Mbits/sec   0.248 ms 13/783 (1.7%)
[  1] 155.0000-156.0000 sec  1.04 MBytes  8.71 Mbits/sec   0.196 ms 43/784 (5.5%)
[  1] 156.0000-157.0000 sec  1.06 MBytes  8.90 Mbits/sec   0.250 ms 26/783 (3.3%)
[  1] 157.0000-158.0000 sec  1.06 MBytes  8.93 Mbits/sec   0.285 ms 25/784 (3.2%)
[  1] 158.0000-159.0000 sec  1.06 MBytes  8.90 Mbits/sec   0.257 ms 28/785 (3.6%)
[  1] 159.0000-160.0000 sec  1.06 MBytes  8.90 Mbits/sec   0.226 ms 26/783 (3.3%)
[  1] 160.0000-161.0000 sec  1.06 MBytes  8.88 Mbits/sec   0.199 ms 29/784 (3.7%)
[  1] 161.0000-162.0000 sec  1.06 MBytes  8.88 Mbits/sec   0.255 ms 29/784 (3.7%)
[  1] 162.0000-163.0000 sec  1.07 MBytes  8.95 Mbits/sec   0.252 ms 22/783 (2.8%)
[  1] 163.0000-164.0000 sec  1.07 MBytes  8.96 Mbits/sec   0.293 ms 21/783 (2.7%)
[  1] 164.0000-165.0000 sec  1.06 MBytes  8.90 Mbits/sec   0.269 ms 28/785 (3.6%)
[  1] 165.0000-166.0000 sec  1.05 MBytes  8.82 Mbits/sec   0.310 ms 31/781 (4%)
[  1] 166.0000-167.0000 sec  1.06 MBytes  8.90 Mbits/sec   0.341 ms 27/784 (3.4%)
[  1] 167.0000-168.0000 sec  1.05 MBytes  8.82 Mbits/sec   0.292 ms 35/785 (4.5%)
[  1] 168.0000-169.0000 sec  1.06 MBytes  8.87 Mbits/sec   0.194 ms 30/784 (3.8%)
[  1] 169.0000-170.0000 sec  1.07 MBytes  8.98 Mbits/sec   0.228 ms 20/784 (2.6%)
[  1] 170.0000-171.0000 sec  1.03 MBytes  8.68 Mbits/sec   0.310 ms 44/782 (5.6%)
[  1] 171.0000-172.0000 sec  1.06 MBytes  8.88 Mbits/sec   0.225 ms 29/784 (3.7%)
[  1] 172.0000-173.0000 sec  1.04 MBytes  8.71 Mbits/sec   0.271 ms 44/785 (5.6%)
[  1] 0.0000-173.0039 sec   186 MBytes  9.01 Mbits/sec   0.231 ms 3016/135579 (2.2%)
[  1] 0.0000-173.0039 sec  3 datagrams received out-of-order
