------------------------------------------------------------
Server listening on UDP port 28578
UDP buffer size:  208 KByte (default)
------------------------------------------------------------
[  1] local 10.0.0.7 port 28578 connected with 10.0.0.8 port 59664
[ ID] Interval       Transfer     Bandwidth        Jitter   Lost/Total Datagrams
[  1] 67.0000-68.0000 sec  2.42 MBytes  20.3 Mbits/sec   0.075 ms 78844/80570 (98%)
[  1] 68.0000-69.0000 sec  2.37 MBytes  19.9 Mbits/sec   0.265 ms 78186/79877 (98%)
[  1] 69.0000-70.0000 sec  2.40 MBytes  20.2 Mbits/sec   0.227 ms 78524/80239 (98%)
[  1] 70.0000-71.0000 sec  2.43 MBytes  20.3 Mbits/sec   0.222 ms 78559/80289 (98%)
[  1] 71.0000-72.0000 sec  2.37 MBytes  19.9 Mbits/sec   0.165 ms 78676/80368 (98%)
[  1] 72.0000-73.0000 sec  2.40 MBytes  20.1 Mbits/sec   0.283 ms 78387/80099 (98%)
[  1] 73.0000-74.0000 sec  2.40 MBytes  20.2 Mbits/sec   0.072 ms 78907/80622 (98%)
[  1] 74.0000-75.0000 sec  2.38 MBytes  20.0 Mbits/sec   0.271 ms 78130/79830 (98%)
[  1] 75.0000-76.0000 sec  2.41 MBytes  20.2 Mbits/sec   0.168 ms 78662/80380 (98%)
[  1] 76.0000-77.0000 sec  2.42 MBytes  20.3 Mbits/sec   0.231 ms 78567/80292 (98%)
[  1] 77.0000-78.0000 sec  2.42 MBytes  20.3 Mbits/sec   0.239 ms 78379/80103 (98%)
[  1] 78.0000-79.0000 sec  2.40 MBytes  20.1 Mbits/sec   0.209 ms 78622/80333 (98%)
[  1] 79.0000-80.0000 sec  2.41 MBytes  20.2 Mbits/sec   0.141 ms 78625/80346 (98%)
[  1] 80.0000-81.0000 sec  2.41 MBytes  20.2 Mbits/sec   0.211 ms 78524/80242 (98%)
[  1] 81.0000-82.0000 sec  2.41 MBytes  20.3 Mbits/sec   0.180 ms 78421/80143 (98%)
[  1] 82.0000-83.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.073 ms 78832/80566 (98%)
[  1] 83.0000-84.0000 sec  2.38 MBytes  20.0 Mbits/sec   0.189 ms 78134/79832 (98%)
[  1] 84.0000-85.0000 sec  2.40 MBytes  20.1 Mbits/sec   0.199 ms 78673/80382 (98%)
[  1] 85.0000-86.0000 sec  2.41 MBytes  20.2 Mbits/sec   0.186 ms 78480/80196 (98%)
[  1] 86.0000-87.0000 sec  2.40 MBytes  20.1 Mbits/sec   0.213 ms 78540/80251 (98%)
[  1] 86.0000-87.0000 sec  1 datagrams received out-of-order
[  1] 87.0000-88.0000 sec  2.41 MBytes  20.2 Mbits/sec   0.132 ms 78515/80233 (98%)
[  1] 88.0000-89.0000 sec  2.41 MBytes  20.2 Mbits/sec   0.279 ms 78578/80295 (98%)
[  1] 89.0000-90.0000 sec  2.40 MBytes  20.2 Mbits/sec   0.176 ms 78526/80240 (98%)
[  1] 90.0000-91.0000 sec  2.40 MBytes  20.1 Mbits/sec   0.094 ms 78725/80434 (98%)
[  1] 91.0000-92.0000 sec  2.42 MBytes  20.3 Mbits/sec   0.197 ms 78333/80056 (98%)
[  1] 92.0000-93.0000 sec  2.42 MBytes  20.3 Mbits/sec   0.193 ms 78521/80247 (98%)
[  1] 93.0000-94.0000 sec  2.42 MBytes  20.3 Mbits/sec   0.210 ms 78517/80242 (98%)
[  1] 94.0000-95.0000 sec  2.37 MBytes  19.9 Mbits/sec   0.308 ms 78498/80191 (98%)
[  1] 95.0000-96.0000 sec  2.42 MBytes  20.3 Mbits/sec   0.212 ms 78611/80338 (98%)
[  1] 96.0000-97.0000 sec  2.41 MBytes  20.2 Mbits/sec   0.205 ms 78522/80241 (98%)
[  1] 97.0000-98.0000 sec  2.41 MBytes  20.2 Mbits/sec   0.257 ms 78429/80147 (98%)
[  1] 98.0000-99.0000 sec  2.40 MBytes  20.1 Mbits/sec   0.175 ms 78675/80388 (98%)
[  1] 99.0000-100.0000 sec  2.40 MBytes  20.1 Mbits/sec   0.165 ms 78530/80240 (98%)
[  1] 100.0000-101.0000 sec  2.42 MBytes  20.3 Mbits/sec   0.083 ms 78795/80521 (98%)
[  1] 101.0000-102.0000 sec  2.39 MBytes  20.0 Mbits/sec   0.156 ms 78444/80146 (98%)
[  1] 102.0000-103.0000 sec  2.40 MBytes  20.1 Mbits/sec   0.224 ms 78307/80019 (98%)
[  1] 103.0000-104.0000 sec  2.40 MBytes  20.1 Mbits/sec   0.276 ms 78437/80150 (98%)
[  1] 104.0000-105.0000 sec  2.42 MBytes  20.3 Mbits/sec   0.484 ms 78568/80294 (98%)
[  1] 105.0000-106.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.053 ms 78882/80613 (98%)
[  1] 106.0000-107.0000 sec  2.42 MBytes  20.3 Mbits/sec   0.056 ms 78518/80246 (98%)
[  1] 107.0000-108.0000 sec  2.41 MBytes  20.2 Mbits/sec   0.146 ms 78339/80060 (98%)
[  1] 108.0000-109.0000 sec  2.39 MBytes  20.1 Mbits/sec   0.211 ms 78400/80107 (98%)
[  1] 109.0000-110.0000 sec  2.41 MBytes  20.3 Mbits/sec   0.071 ms 78889/80611 (98%)
[  1] 110.0000-111.0000 sec  2.42 MBytes  20.3 Mbits/sec   0.315 ms 78159/79882 (98%)
[  1] 111.0000-112.0000 sec  2.40 MBytes  20.1 Mbits/sec   0.198 ms 78579/80292 (98%)
[  1] 112.0000-113.0000 sec  2.41 MBytes  20.2 Mbits/sec   0.234 ms 78474/80190 (98%)
[  1] 113.0000-114.0000 sec  2.42 MBytes  20.3 Mbits/sec   0.120 ms 78838/80563 (98%)
[  1] 114.0000-115.0000 sec  2.39 MBytes  20.0 Mbits/sec   0.163 ms 78270/79973 (98%)
[  1] 114.0000-115.0000 sec  1 datagrams received out-of-order
[  1] 115.0000-116.0000 sec  2.39 MBytes  20.0 Mbits/sec   0.170 ms 78488/80191 (98%)
[  1] 116.0000-117.0000 sec  2.42 MBytes  20.3 Mbits/sec   0.167 ms 78660/80385 (98%)
[  1] 117.0000-118.0000 sec  2.41 MBytes  20.2 Mbits/sec   0.193 ms 78484/80200 (98%)
[  1] 118.0000-119.0000 sec  2.41 MBytes  20.2 Mbits/sec   0.181 ms 78566/80285 (98%)
[  1] 119.0000-120.0000 sec  2.39 MBytes  20.1 Mbits/sec   0.189 ms 78499/80206 (98%)
[  1] 120.0000-121.0000 sec  2.41 MBytes  20.2 Mbits/sec   0.115 ms 78846/80565 (98%)
[  1] 121.0000-122.0000 sec  2.40 MBytes  20.1 Mbits/sec   0.200 ms 78392/80101 (98%)
[  1] 122.0000-123.0000 sec  2.40 MBytes  20.1 Mbits/sec   0.077 ms 78674/80386 (98%)
[  1] 123.0000-124.0000 sec  2.41 MBytes  20.2 Mbits/sec   0.195 ms 78191/79909 (98%)
[  1] 124.0000-125.0000 sec  2.40 MBytes  20.1 Mbits/sec   0.211 ms 78540/80253 (98%)
[  1] 125.0000-126.0000 sec  2.40 MBytes  20.2 Mbits/sec   0.145 ms 78572/80286 (98%)
[  1] 126.0000-127.0000 sec  2.41 MBytes  20.2 Mbits/sec   0.118 ms 78657/80376 (98%)
[  1] 127.0000-128.0000 sec  2.38 MBytes  20.0 Mbits/sec   0.217 ms 78359/80060 (98%)
[  1] 128.0000-129.0000 sec  2.42 MBytes  20.3 Mbits/sec   0.072 ms 78884/80608 (98%)
[  1] 129.0000-130.0000 sec  2.39 MBytes  20.1 Mbits/sec   0.248 ms 78134/79839 (98%)
[  1] 130.0000-131.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.078 ms 78924/80658 (98%)
[  1] 131.0000-132.0000 sec  2.40 MBytes  20.1 Mbits/sec   0.221 ms 78204/79916 (98%)
[  1] 132.0000-133.0000 sec  2.39 MBytes  20.0 Mbits/sec   0.166 ms 78678/80382 (98%)
[  1] 133.0000-134.0000 sec  2.40 MBytes  20.1 Mbits/sec   0.220 ms 78396/80109 (98%)
[  1] 134.0000-135.0000 sec  2.41 MBytes  20.2 Mbits/sec   0.260 ms 78521/80239 (98%)
[  1] 135.0000-136.0000 sec  2.40 MBytes  20.2 Mbits/sec   0.155 ms 78622/80337 (98%)
[  1] 136.0000-137.0000 sec  2.42 MBytes  20.3 Mbits/sec   0.226 ms 78425/80154 (98%)
[  1] 137.0000-138.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.075 ms 78883/80619 (98%)
[  1] 138.0000-139.0000 sec  2.40 MBytes  20.2 Mbits/sec   0.253 ms 78103/79818 (98%)
[  1] 139.0000-140.0000 sec  2.40 MBytes  20.2 Mbits/sec   0.219 ms 78584/80298 (98%)
[  1] 139.0000-140.0000 sec  1 datagrams received out-of-order
[  1] 140.0000-141.0000 sec  2.42 MBytes  20.3 Mbits/sec   0.189 ms 78568/80291 (98%)
[  1] 141.0000-142.0000 sec  2.41 MBytes  20.2 Mbits/sec   0.120 ms 78708/80424 (98%)
[  1] 142.0000-143.0000 sec  2.40 MBytes  20.1 Mbits/sec   0.171 ms 78349/80059 (98%)
[  1] 143.0000-144.0000 sec  2.42 MBytes  20.3 Mbits/sec   0.131 ms 78711/80438 (98%)
[  1] 144.0000-145.0000 sec  2.42 MBytes  20.3 Mbits/sec   0.066 ms 78655/80380 (98%)
[  1] 145.0000-146.0000 sec  2.41 MBytes  20.2 Mbits/sec   0.209 ms 78203/79920 (98%)
[  1] 146.0000-147.0000 sec  2.39 MBytes  20.1 Mbits/sec   0.133 ms 78716/80424 (98%)
[  1] 146.0000-147.0000 sec  1 datagrams received out-of-order
[  1] 147.0000-148.0000 sec  2.40 MBytes  20.2 Mbits/sec   0.200 ms 78347/80061 (98%)
[  1] 148.0000-149.0000 sec  2.42 MBytes  20.3 Mbits/sec   0.217 ms 78573/80296 (98%)
[  1] 149.0000-150.0000 sec  2.38 MBytes  20.0 Mbits/sec   0.186 ms 78595/80293 (98%)
[  1] 150.0000-151.0000 sec  2.39 MBytes  20.1 Mbits/sec   0.288 ms 78399/80105 (98%)
[  1] 151.0000-152.0000 sec  2.41 MBytes  20.2 Mbits/sec   0.197 ms 78610/80328 (98%)
[  1] 152.0000-153.0000 sec  2.44 MBytes  20.4 Mbits/sec   0.072 ms 78839/80577 (98%)
[  1] 153.0000-154.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.051 ms 78502/80238 (98%)
[  1] 154.0000-155.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.082 ms 78516/80251 (98%)
[  1] 155.0000-156.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.068 ms 78502/80238 (98%)
[  1] 156.0000-157.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.079 ms 78518/80254 (98%)
[  1] 157.0000-158.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.082 ms 78502/80238 (98%)
[  1] 158.0000-159.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.076 ms 78506/80242 (98%)
[  1] 159.0000-160.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.090 ms 78507/80243 (98%)
[  1] 160.0000-161.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.081 ms 78512/80248 (98%)
[  1] 161.0000-162.0000 sec  2.44 MBytes  20.4 Mbits/sec   0.075 ms 78550/80287 (98%)
[  1] 162.0000-163.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.079 ms 78509/80245 (98%)
[  1] 163.0000-164.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.084 ms 78507/80243 (98%)
[  1] 164.0000-165.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.071 ms 78512/80248 (98%)
[  1] 165.0000-166.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.066 ms 78510/80246 (98%)
[  1] 166.0000-167.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.073 ms 78502/80238 (98%)
[  1] 167.0000-168.0000 sec  2.43 MBytes  20.4 Mbits/sec   0.073 ms 78505/80241 (98%)
[  1] 168.0000-169.0000 sec  2.40 MBytes  20.2 Mbits/sec   0.091 ms 77558/79273 (98%)
[  1] 0.0000-169.0047 sec   407 MBytes  20.2 Mbits/sec   1.159 ms 13271951/13561941 (98%)
[  1] 0.0000-169.0047 sec  43 datagrams received out-of-order
