20230521062429,10.0.0.11,65525,10.0.0.2,54092,3,0.0-1.0,196980,1575840,11.554,1646,1780,92.472,89
20230521062429,10.0.0.11,65525,10.0.0.2,54092,3,1.0-2.0,0,0,11.554,0,0,-nan,0
20230521062429,10.0.0.11,65525,10.0.0.2,54092,3,2.0-3.0,0,0,11.554,0,0,-nan,0
20230521062429,10.0.0.11,65525,10.0.0.2,54092,3,3.0-4.0,0,0,11.554,0,0,-nan,0
20230521062429,10.0.0.11,65525,10.0.0.2,54092,3,4.0-5.0,2940,23520,31.181,9990,9992,99.980,0
20230521062430,10.0.0.11,65525,10.0.0.2,54092,3,5.0-6.0,221970,1775760,6.648,449,600,74.833,102
20230521062434,10.0.0.11,65525,10.0.0.2,54092,3,6.0-7.0,13230,105840,10.548,214,223,95.964,6
20230521062434,10.0.0.11,65525,10.0.0.2,54092,3,7.0-8.0,0,0,10.548,0,0,-nan,0
20230521062434,10.0.0.11,65525,10.0.0.2,54092,3,8.0-9.0,0,0,10.548,0,0,-nan,0
20230521062434,10.0.0.11,65525,10.0.0.2,54092,3,9.0-10.0,0,0,10.548,0,0,-nan,0
20230521062435,10.0.0.11,65525,10.0.0.2,54092,3,10.0-11.0,79380,635040,14.403,11580,11634,99.536,34
20230521062439,10.0.0.11,65525,10.0.0.2,54092,3,11.0-12.0,136710,1093680,10.865,749,842,88.955,64
20230521062439,10.0.0.11,65525,10.0.0.2,54092,3,12.0-13.0,0,0,10.865,0,0,-nan,0
20230521062439,10.0.0.11,65525,10.0.0.2,54092,3,13.0-14.0,0,0,10.865,0,0,-nan,0
20230521062439,10.0.0.11,65525,10.0.0.2,54092,3,14.0-15.0,0,0,10.865,0,0,-nan,0
20230521062440,10.0.0.11,65525,10.0.0.2,54092,3,15.0-16.0,171990,1375920,10.665,10085,10202,98.853,76
20230521062444,10.0.0.11,65525,10.0.0.2,54092,3,16.0-17.0,61740,493920,13.997,260,302,86.093,30
20230521062444,10.0.0.11,65525,10.0.0.2,54092,3,17.0-18.0,0,0,13.997,0,0,-nan,0
20230521062444,10.0.0.11,65525,10.0.0.2,54092,3,18.0-19.0,0,0,13.997,0,0,-nan,0
20230521062444,10.0.0.11,65525,10.0.0.2,54092,3,19.0-20.0,0,0,13.997,0,0,-nan,0
