20230521042740,10.0.0.11,65525,10.0.0.4,50271,3,0.0-1.0,282240,2257920,2.381,642,834,76.978,0
20230521042741,10.0.0.11,65525,10.0.0.4,50271,3,1.0-2.0,279300,2234400,2.532,1449,1639,88.408,0
20230521042742,10.0.0.11,65525,10.0.0.4,50271,3,2.0-3.0,261660,2093280,3.385,1450,1628,89.066,0
20230521042743,10.0.0.11,65525,10.0.0.4,50271,3,3.0-4.0,423360,3386880,3.450,1801,2089,86.213,2
20230521042744,10.0.0.11,65525,10.0.0.4,50271,3,4.0-5.0,570360,4562880,7.847,844,1232,68.506,76
20230521042745,10.0.0.11,65525,10.0.0.4,50271,3,5.0-6.0,192570,1540560,7.162,1174,1305,89.962,1
20230521042746,10.0.0.11,65525,10.0.0.4,50271,3,6.0-7.0,274890,2199120,7.924,1817,2004,90.669,0
20230521042747,10.0.0.11,65525,10.0.0.4,50271,3,7.0-8.0,324870,2598960,2.810,1446,1667,86.743,0
20230521042748,10.0.0.11,65525,10.0.0.4,50271,3,8.0-9.0,452760,3622080,0.966,1422,1730,82.197,0
20230521042749,10.0.0.11,65525,10.0.0.4,50271,3,9.0-10.0,432180,3457440,1.906,1259,1553,81.069,0
20230521042750,10.0.0.11,65525,10.0.0.4,50271,3,10.0-11.0,413070,3304560,1.154,1322,1603,82.470,0
20230521042751,10.0.0.11,65525,10.0.0.4,50271,3,11.0-12.0,421890,3375120,1.735,1339,1626,82.349,0
20230521042752,10.0.0.11,65525,10.0.0.4,50271,3,12.0-13.0,292530,2340240,6.987,969,1168,82.962,0
20230521042753,10.0.0.11,65525,10.0.0.4,50271,3,13.0-14.0,385140,3081120,1.358,1831,2093,87.482,1
20230521042754,10.0.0.11,65525,10.0.0.4,50271,3,14.0-15.0,377790,3022320,4.990,1186,1443,82.190,0
20230521042755,10.0.0.11,65525,10.0.0.4,50271,3,15.0-16.0,185220,1481760,4.608,954,1080,88.333,1
20230521042756,10.0.0.11,65525,10.0.0.4,50271,3,16.0-17.0,274890,2199120,3.239,1511,1698,88.987,4
20230521042757,10.0.0.11,65525,10.0.0.4,50271,3,17.0-18.0,295470,2363760,3.718,1578,1779,88.702,0
20230521042758,10.0.0.11,65525,10.0.0.4,50271,3,18.0-19.0,446880,3575040,1.703,1894,2198,86.169,1
20230521042759,10.0.0.11,65525,10.0.0.4,50271,3,19.0-20.0,911400,7291200,33.889,1181,1801,65.575,342
20230521042800,10.0.0.11,65525,10.0.0.4,50271,3,20.0-21.0,1121610,8972880,56.724,928,1691,54.879,554
20230521042801,10.0.0.11,65525,10.0.0.4,50271,3,21.0-22.0,1315650,10525200,97.520,872,1767,49.349,547
20230521042802,10.0.0.11,65525,10.0.0.4,50271,3,22.0-23.0,1323000,10584000,103.397,715,1615,44.272,560
20230521042803,10.0.0.11,65525,10.0.0.4,50271,3,23.0-24.0,1320060,10560480,93.489,698,1596,43.734,562
20230521042804,10.0.0.11,65525,10.0.0.4,50271,3,24.0-25.0,1342110,10736880,76.169,721,1634,44.125,569
20230521042805,10.0.0.11,65525,10.0.0.4,50271,3,25.0-26.0,1305360,10442880,102.746,708,1596,44.361,552
20230521042805,10.0.0.11,65525,10.0.0.4,50271,3,0.0-26.2,15362970,4685296,5.375,31620,42071,75.159,3863
