20230521062009,10.0.0.4,65525,10.0.0.3,35010,3,0.0-1.0,526260,4210080,5.448,500,858,58.275,0
20230521062010,10.0.0.4,65525,10.0.0.3,35010,3,1.0-2.0,186690,1493520,9.736,523,650,80.462,0
20230521062011,10.0.0.4,65525,10.0.0.3,35010,3,2.0-3.0,147000,1176000,12.369,650,750,86.667,0
20230521062012,10.0.0.4,65525,10.0.0.3,35010,3,3.0-4.0,114660,917280,14.089,773,851,90.834,0
20230521062013,10.0.0.4,65525,10.0.0.3,35010,3,4.0-5.0,182280,1458240,10.616,1167,1291,90.395,0
20230521062014,10.0.0.4,65525,10.0.0.3,35010,3,5.0-6.0,89670,717360,22.111,604,665,90.827,0
20230521062015,10.0.0.4,65525,10.0.0.3,35010,3,6.0-7.0,92610,740880,16.972,865,928,93.211,0
20230521062016,10.0.0.4,65525,10.0.0.3,35010,3,7.0-8.0,160230,1281840,14.158,1481,1590,93.145,0
20230521062017,10.0.0.4,65525,10.0.0.3,35010,3,8.0-9.0,180810,1446480,12.497,770,893,86.226,0
20230521062018,10.0.0.4,65525,10.0.0.3,35010,3,9.0-10.0,214620,1716960,8.769,1117,1263,88.440,0
20230521062019,10.0.0.4,65525,10.0.0.3,35010,3,10.0-11.0,174930,1399440,15.044,743,862,86.195,0
20230521062020,10.0.0.4,65525,10.0.0.3,35010,3,11.0-12.0,185220,1481760,9.100,949,1075,88.279,0
20230521062021,10.0.0.4,65525,10.0.0.3,35010,3,12.0-13.0,161700,1293600,18.287,747,857,87.165,0
20230521062022,10.0.0.4,65525,10.0.0.3,35010,3,13.0-14.0,104370,834960,16.736,780,851,91.657,0
20230521062023,10.0.0.4,65525,10.0.0.3,35010,3,14.0-15.0,214620,1716960,11.213,1260,1406,89.616,0
20230521062024,10.0.0.4,65525,10.0.0.3,35010,3,15.0-16.0,88200,705600,16.839,461,521,88.484,0
20230521062025,10.0.0.4,65525,10.0.0.3,35010,3,16.0-17.0,89670,717360,18.349,794,855,92.865,0
20230521062026,10.0.0.4,65525,10.0.0.3,35010,3,17.0-18.0,80850,646800,20.557,945,1000,94.500,0
20230521062027,10.0.0.4,65525,10.0.0.3,35010,3,18.0-19.0,176400,1411200,7.050,1447,1567,92.342,0
20230521062028,10.0.0.4,65525,10.0.0.3,35010,3,0.0-19.6,3307500,1353192,14.705,17136,19386,88.394,1
20230521062117,10.0.0.4,65525,10.0.0.12,42998,4,0.0-1.0,1361220,10889760,0.438,851,1777,47.890,0
20230521062118,10.0.0.4,65525,10.0.0.12,42998,4,1.0-2.0,1390620,11124960,0.482,1197,2143,55.856,0
20230521062119,10.0.0.4,65525,10.0.0.12,42998,4,2.0-3.0,1392090,11136720,0.375,1142,2089,54.667,0
20230521062120,10.0.0.4,65525,10.0.0.12,42998,4,3.0-4.0,1431780,11454240,0.420,1197,2171,55.136,0
20230521062121,10.0.0.4,65525,10.0.0.12,42998,4,4.0-5.0,1378860,11030880,0.567,1148,2086,55.034,0
20230521062122,10.0.0.4,65525,10.0.0.12,42998,4,5.0-6.0,1386210,11089680,0.748,1219,2162,56.383,0
20230521062123,10.0.0.4,65525,10.0.0.12,42998,4,6.0-7.0,1123080,8984640,1.806,1316,2080,63.269,0
20230521062124,10.0.0.4,65525,10.0.0.12,42998,4,7.0-8.0,1076040,8608320,2.085,924,1656,55.797,0
20230521062125,10.0.0.4,65525,10.0.0.12,42998,4,8.0-9.0,314580,2516640,7.031,1039,1253,82.921,0
20230521062126,10.0.0.4,65525,10.0.0.12,42998,4,9.0-10.0,357210,2857680,7.301,2005,2248,89.190,0
20230521062127,10.0.0.4,65525,10.0.0.12,42998,4,10.0-11.0,176400,1411200,14.313,1107,1227,90.220,0
20230521062128,10.0.0.4,65525,10.0.0.12,42998,4,11.0-12.0,304290,2434320,6.037,2553,2760,92.500,0
