20230521062807,10.0.0.6,65525,10.0.0.11,37049,3,0.0-1.0,55860,446880,3.605,3213,3251,98.831,25
20230521062807,10.0.0.6,65525,10.0.0.11,37049,3,1.0-2.0,0,0,3.605,0,0,-nan,0
20230521062807,10.0.0.6,65525,10.0.0.11,37049,3,2.0-3.0,0,0,3.605,0,0,-nan,0
20230521062807,10.0.0.6,65525,10.0.0.11,37049,3,3.0-4.0,0,0,3.605,0,0,-nan,0
20230521062807,10.0.0.6,65525,10.0.0.11,37049,3,4.0-5.0,0,0,3.605,0,0,-nan,0
20230521062808,10.0.0.6,65525,10.0.0.11,37049,3,5.0-6.0,216090,1728720,11.814,5810,5957,97.532,105
20230521062812,10.0.0.6,65525,10.0.0.11,37049,3,6.0-7.0,1470,11760,13.443,0,0,-nan,1
20230521062812,10.0.0.6,65525,10.0.0.11,37049,3,7.0-8.0,0,0,13.443,0,0,-nan,0
20230521062812,10.0.0.6,65525,10.0.0.11,37049,3,8.0-9.0,0,0,13.443,0,0,-nan,0
20230521062812,10.0.0.6,65525,10.0.0.11,37049,3,9.0-10.0,2940,23520,41.793,5698,5700,99.965,1
20230521062817,10.0.0.6,65525,10.0.0.11,37049,3,10.0-11.0,149940,1199520,16.346,161,263,61.217,75
20230521062817,10.0.0.6,65525,10.0.0.11,37049,3,11.0-12.0,0,0,16.346,0,0,-nan,0
20230521062817,10.0.0.6,65525,10.0.0.11,37049,3,12.0-13.0,0,0,16.346,0,0,-nan,0
20230521062817,10.0.0.6,65525,10.0.0.11,37049,3,13.0-14.0,0,0,16.346,0,0,-nan,0
20230521062817,10.0.0.6,65525,10.0.0.11,37049,3,14.0-15.0,4410,35280,60.052,6092,6095,99.951,2
20230521062818,10.0.0.6,65525,10.0.0.11,37049,3,15.0-16.0,127890,1023120,11.705,81,168,48.214,55
