20230521041154,10.0.0.1,65525,10.0.0.3,56202,3,0.0-1.0,1411200,11289600,33.249,638,1598,39.925,670
20230521041155,10.0.0.1,65525,10.0.0.3,56202,3,1.0-2.0,1227450,9819600,6.848,764,1599,47.780,581
20230521041156,10.0.0.1,65525,10.0.0.3,56202,3,2.0-3.0,1343580,10748640,20.151,1205,2119,56.866,640
20230521041157,10.0.0.1,65525,10.0.0.3,56202,3,3.0-4.0,1090740,8725920,35.262,1178,1920,61.354,538
20230521041158,10.0.0.1,65525,10.0.0.3,56202,3,4.0-5.0,1014300,8114400,13.111,1193,1883,63.356,458
20230521041159,10.0.0.1,65525,10.0.0.3,56202,3,5.0-6.0,1399440,11195520,24.397,838,1790,46.816,668
20230521041200,10.0.0.1,65525,10.0.0.3,56202,3,6.0-7.0,1384740,11077920,30.153,928,1870,49.626,646
20230521041201,10.0.0.1,65525,10.0.0.3,56202,3,7.0-8.0,1306830,10454640,36.282,990,1879,52.688,616
20230521041202,10.0.0.1,65525,10.0.0.3,56202,3,8.0-9.0,1292130,10337040,38.565,1021,1900,53.737,616
20230521041203,10.0.0.1,65525,10.0.0.3,56202,3,9.0-10.0,1224510,9796080,24.648,1054,1887,55.856,589
20230521041204,10.0.0.1,65525,10.0.0.3,56202,3,10.0-11.0,1302420,10419360,21.435,910,1796,50.668,634
20230521041205,10.0.0.1,65525,10.0.0.3,56202,3,11.0-12.0,1252440,10019520,105.532,1008,1860,54.194,599
20230521041206,10.0.0.1,65525,10.0.0.3,56202,3,12.0-13.0,952560,7620480,24.169,1230,1878,65.495,269
20230521041207,10.0.0.1,65525,10.0.0.3,56202,3,13.0-14.0,859950,6879600,71.215,1166,1751,66.591,130
20230521041208,10.0.0.1,65525,10.0.0.3,56202,3,14.0-15.0,485100,3880800,10.160,990,1320,75.000,59
20230521041209,10.0.0.1,65525,10.0.0.3,56202,3,15.0-16.0,1092210,8737680,16.511,1934,2677,72.245,145
20230521041210,10.0.0.1,65525,10.0.0.3,56202,3,16.0-17.0,1256850,10054800,14.466,931,1786,52.128,157
20230521041210,10.0.0.1,65525,10.0.0.3,56202,3,0.0-17.1,20100780,9385701,24.629,18160,31834,57.046,8039
[  3] WARNING: ack of last datagram failed after 10 tries.
20230521041210,10.0.0.1,65525,10.0.0.3,56202,4,0.0-0.0,-1,0,0.000,2013266127,2013266128,100.000,0
read failed: Connection refused
