20230521040614,10.0.0.11,65525,10.0.0.4,51033,3,0.0-1.0,313110,2504880,6.317,637,850,74.941,0
20230521040615,10.0.0.11,65525,10.0.0.4,51033,3,1.0-2.0,499800,3998400,4.446,1723,2063,83.519,0
20230521040616,10.0.0.11,65525,10.0.0.4,51033,3,2.0-3.0,639450,5115600,4.075,1127,1562,72.151,0
20230521040617,10.0.0.11,65525,10.0.0.4,51033,3,3.0-4.0,602700,4821600,3.908,1188,1598,74.343,0
20230521040618,10.0.0.11,65525,10.0.0.4,51033,3,4.0-5.0,776160,6209280,8.285,1264,1792,70.536,150
20230521040619,10.0.0.11,65525,10.0.0.4,51033,3,5.0-6.0,682080,5456640,3.663,1086,1550,70.065,82
20230521040620,10.0.0.11,65525,10.0.0.4,51033,3,6.0-7.0,611520,4892160,3.425,1216,1632,74.510,4
20230521040621,10.0.0.11,65525,10.0.0.4,51033,3,7.0-8.0,657090,5256720,6.544,1148,1595,71.975,67
20230521040622,10.0.0.11,65525,10.0.0.4,51033,3,8.0-9.0,458640,3669120,4.662,1250,1562,80.026,53
20230521040623,10.0.0.11,65525,10.0.0.4,51033,3,9.0-10.0,498330,3986640,6.524,944,1283,73.578,14
20230521040624,10.0.0.11,65525,10.0.0.4,51033,3,10.0-11.0,454230,3633840,9.827,1400,1709,81.919,39
20230521040625,10.0.0.11,65525,10.0.0.4,51033,3,11.0-12.0,554190,4433520,3.442,1547,1924,80.405,67
20230521040626,10.0.0.11,65525,10.0.0.4,51033,3,12.0-13.0,762930,6103440,5.585,1212,1731,70.017,147
20230521040627,10.0.0.11,65525,10.0.0.4,51033,3,13.0-14.0,673260,5386080,3.681,949,1407,67.448,137
20230521040628,10.0.0.11,65525,10.0.0.4,51033,3,14.0-15.0,843780,6750240,5.601,1245,1819,68.444,171
20230521040629,10.0.0.11,65525,10.0.0.4,51033,3,15.0-16.0,1023120,8184960,42.474,838,1534,54.628,295
20230521040630,10.0.0.11,65525,10.0.0.4,51033,3,16.0-17.0,658560,5268480,6.124,1106,1554,71.171,87
20230521040631,10.0.0.11,65525,10.0.0.4,51033,3,17.0-18.0,790860,6326880,27.197,1266,1804,70.177,125
20230521040632,10.0.0.11,65525,10.0.0.4,51033,3,18.0-19.0,535080,4280640,3.431,1140,1504,75.798,171
20230521040633,10.0.0.11,65525,10.0.0.4,51033,3,19.0-20.0,1002540,8020320,59.227,950,1632,58.211,344
20230521040634,10.0.0.11,65525,10.0.0.4,51033,3,20.0-21.0,1037820,8302560,24.499,1077,1783,60.404,478
20230521040635,10.0.0.11,65525,10.0.0.4,51033,3,21.0-22.0,1161300,9290400,91.693,945,1735,54.467,455
20230521040636,10.0.0.11,65525,10.0.0.4,51033,3,22.0-23.0,1334760,10678080,101.221,709,1617,43.847,567
20230521040637,10.0.0.11,65525,10.0.0.4,51033,3,23.0-24.0,1330350,10642800,91.125,710,1615,43.963,565
20230521040638,10.0.0.11,65525,10.0.0.4,51033,3,24.0-25.0,1331820,10654560,84.419,720,1626,44.280,566
20230521040639,10.0.0.11,65525,10.0.0.4,51033,3,0.0-26.0,20531490,6321336,84.801,28097,42064,66.796,5133
read failed: Connection refused
20230521040639,10.0.0.11,65525,10.0.0.4,51033,4,0.0-0.2,129359,6674311,0.698,41981,42070,99.788,1
read failed: Connection refused
