20230521041606,10.0.0.10,65525,10.0.0.14,46845,3,0.0-1.0,1749300,13994400,43.171,370,1560,23.718,722
20230521041607,10.0.0.10,65525,10.0.0.14,46845,3,1.0-2.0,846720,6773760,69.435,126,702,17.949,372
20230521041608,10.0.0.10,65525,10.0.0.14,46845,3,2.0-3.0,890820,7126560,178.158,1676,2282,73.444,303
20230521041609,10.0.0.10,65525,10.0.0.14,46845,3,3.0-4.0,505680,4045440,420.079,881,1225,71.918,172
20230521041610,10.0.0.10,65525,10.0.0.14,46845,3,4.0-5.0,448350,3586800,354.093,1075,1380,77.899,152
20230521041611,10.0.0.10,65525,10.0.0.14,46845,3,5.0-6.0,923160,7385280,185.103,1783,2411,73.953,314
20230521041612,10.0.0.10,65525,10.0.0.14,46845,3,6.0-7.0,1112790,8902320,164.162,1080,1837,58.792,379
20230521041613,10.0.0.10,65525,10.0.0.14,46845,3,7.0-8.0,1340640,10725120,52.379,793,1705,46.510,471
20230521041614,10.0.0.10,65525,10.0.0.14,46845,3,8.0-9.0,1008420,8067360,190.361,982,1668,58.873,351
20230521041615,10.0.0.10,65525,10.0.0.14,46845,3,9.0-10.0,1031940,8255520,185.290,992,1694,58.560,352
20230521041616,10.0.0.10,65525,10.0.0.14,46845,3,10.0-11.0,974610,7796880,173.498,926,1589,58.276,332
20230521041617,10.0.0.10,65525,10.0.0.14,46845,3,11.0-12.0,642390,5139120,250.181,816,1253,65.124,219
20230521041618,10.0.0.10,65525,10.0.0.14,46845,3,12.0-13.0,726180,5809440,289.968,1621,2115,76.643,248
20230521041619,10.0.0.10,65525,10.0.0.14,46845,3,13.0-14.0,458640,3669120,461.630,858,1170,73.333,156
20230521041620,10.0.0.10,65525,10.0.0.14,46845,3,14.0-15.0,720300,5762400,239.091,1800,2290,78.603,245
20230521041621,10.0.0.10,65525,10.0.0.14,46845,3,15.0-16.0,861420,6891360,353.131,1098,1684,65.202,293
20230521041622,10.0.0.10,65525,10.0.0.14,46845,3,16.0-17.0,937860,7502880,443.481,1124,1762,63.791,318
20230521041623,10.0.0.10,65525,10.0.0.14,46845,3,17.0-18.0,1103970,8831760,443.031,978,1729,56.564,376
20230521041624,10.0.0.10,65525,10.0.0.14,46845,3,18.0-19.0,1030470,8243760,417.076,944,1645,57.386,352
20230521041625,10.0.0.10,65525,10.0.0.14,46845,3,19.0-20.0,599760,4798080,437.023,634,1042,60.845,204
20230521041626,10.0.0.10,65525,10.0.0.14,46845,3,20.0-21.0,1034880,8279040,329.911,1713,2417,70.873,351
20230521041627,10.0.0.10,65525,10.0.0.14,46845,3,21.0-22.0,859950,6879600,360.419,791,1376,57.485,292
20230521041628,10.0.0.10,65525,10.0.0.14,46845,3,22.0-23.0,873180,6985440,269.928,1474,2068,71.277,299
20230521041629,10.0.0.10,65525,10.0.0.14,46845,3,23.0-24.0,736470,5891760,495.602,824,1325,62.189,255
20230521041630,10.0.0.10,65525,10.0.0.14,46845,3,24.0-25.0,518910,4151280,420.065,1047,1400,74.786,176
20230521041630,10.0.0.10,65525,10.0.0.14,46845,3,0.0-25.4,22264620,6999263,456.781,27354,42500,64.362,7814
read failed: Connection refused
20230521041631,10.0.0.10,65525,10.0.0.14,46845,4,0.0-0.0,-1,0,0.000,402390975,402390976,100.000,0
[  4] WARNING: ack of last datagram failed after 10 tries.
20230521041631,10.0.0.10,65525,10.0.0.14,46845,3,0.0-0.0,2939,9895622,1.116,42497,42500,99.993,1
[  3] WARNING: ack of last datagram failed after 10 tries.
