20230521051322,10.0.0.14,65525,10.0.0.2,45488,3,0.0-1.0,216090,1728720,11.708,34935,35082,99.581,98
20230521051327,10.0.0.14,65525,10.0.0.2,45488,3,1.0-2.0,4410,35280,12.617,0,0,-nan,3
20230521051327,10.0.0.14,65525,10.0.0.2,45488,3,2.0-3.0,0,0,12.617,0,0,-nan,0
20230521051327,10.0.0.14,65525,10.0.0.2,45488,3,3.0-4.0,0,0,12.617,0,0,-nan,0
20230521051327,10.0.0.14,65525,10.0.0.2,45488,3,4.0-5.0,0,0,12.617,0,0,-nan,0
20230521051327,10.0.0.14,65525,10.0.0.2,45488,3,5.0-6.0,29400,235200,26.893,11670,11690,99.829,14
20230521051329,10.0.0.14,65525,10.0.0.2,45488,3,6.0-7.0,865830,6926640,256.070,642,1231,52.153,464
20230521051329,10.0.0.14,65525,10.0.0.2,45488,3,7.0-8.0,0,0,256.070,0,0,-nan,0
20230521051330,10.0.0.14,65525,10.0.0.2,45488,3,8.0-9.0,1220100,9760800,184.376,3334,4164,80.067,645
20230521051331,10.0.0.14,65525,10.0.0.2,45488,3,9.0-10.0,41160,329280,158.109,74,102,72.549,24
20230521051332,10.0.0.14,65525,10.0.0.2,45488,3,10.0-11.0,646800,5174400,60.703,2919,3359,86.901,326
20230521051333,10.0.0.14,65525,10.0.0.2,45488,3,11.0-12.0,67620,540960,104.434,82,128,64.062,37
20230521051333,10.0.0.14,65525,10.0.0.2,45488,3,0.0-12.5,3092880,1973092,102.850,56599,58703,96.416,1611
[  3] WARNING: ack of last datagram failed after 10 tries.
