20230521044219,10.0.0.5,65525,10.0.0.6,49113,3,0.0-1.0,35280,282240,4.623,385,409,94.132,18
20230521044221,10.0.0.5,65525,10.0.0.6,49113,3,1.0-2.0,126420,1011360,4.005,2040,2126,95.955,48
20230521044221,10.0.0.5,65525,10.0.0.6,49113,3,2.0-3.0,0,0,4.005,0,0,-nan,0
20230521044222,10.0.0.5,65525,10.0.0.6,49113,3,3.0-4.0,205800,1646400,3.176,3853,3993,96.494,12
20230521044223,10.0.0.5,65525,10.0.0.6,49113,3,4.0-5.0,289590,2316720,3.603,957,1154,82.929,0
20230521044224,10.0.0.5,65525,10.0.0.6,49113,3,5.0-6.0,270480,2163840,15.509,2203,2387,92.292,142
20230521044226,10.0.0.5,65525,10.0.0.6,49113,3,6.0-7.0,343980,2751840,4.283,462,696,66.379,188
20230521044226,10.0.0.5,65525,10.0.0.6,49113,3,7.0-8.0,47040,376320,7.569,2787,2819,98.865,24
20230521044228,10.0.0.5,65525,10.0.0.6,49113,3,8.0-9.0,226380,1811040,12.055,5,159,3.145,72
20230521044228,10.0.0.5,65525,10.0.0.6,49113,3,9.0-10.0,0,0,12.055,0,0,-nan,0
20230521044229,10.0.0.5,65525,10.0.0.6,49113,3,10.0-11.0,107310,858480,10.418,3697,3770,98.064,0
