20230521062345,10.0.0.10,65525,10.0.0.3,40773,3,0.0-1.0,138180,1105440,14.960,25409,25503,99.631,73
20230521062346,10.0.0.10,65525,10.0.0.3,40773,3,1.0-2.0,102900,823200,15.826,0,0,-nan,70
20230521062349,10.0.0.10,65525,10.0.0.3,40773,3,2.0-3.0,5880,47040,22.748,0,0,-nan,4
20230521062349,10.0.0.10,65525,10.0.0.3,40773,3,3.0-4.0,0,0,22.748,0,0,-nan,0
20230521062349,10.0.0.10,65525,10.0.0.3,40773,3,4.0-5.0,13230,105840,114.294,8990,8999,99.900,0
20230521062350,10.0.0.10,65525,10.0.0.3,40773,3,5.0-6.0,57330,458640,42.887,284,323,87.926,6
20230521062354,10.0.0.10,65525,10.0.0.3,40773,3,6.0-7.0,24990,199920,28.314,0,0,-nan,17
20230521062354,10.0.0.10,65525,10.0.0.3,40773,3,7.0-8.0,0,0,28.314,0,0,-nan,0
20230521062354,10.0.0.10,65525,10.0.0.3,40773,3,8.0-9.0,0,0,28.314,0,0,-nan,0
20230521062354,10.0.0.10,65525,10.0.0.3,40773,3,9.0-10.0,11760,94080,79.474,8642,8650,99.908,0
20230521062355,10.0.0.10,65525,10.0.0.3,40773,3,10.0-11.0,63210,505680,47.607,236,279,84.588,7
20230521062359,10.0.0.10,65525,10.0.0.3,40773,3,11.0-12.0,32340,258720,31.311,0,0,-nan,22
20230521062359,10.0.0.10,65525,10.0.0.3,40773,3,12.0-13.0,0,0,31.311,0,0,-nan,0
20230521062359,10.0.0.10,65525,10.0.0.3,40773,3,13.0-14.0,0,0,31.311,0,0,-nan,0
20230521062359,10.0.0.10,65525,10.0.0.3,40773,3,0.0-14.9,451290,242824,41.668,49690,49997,99.386,199
