20230521042824,10.0.0.9,65525,10.0.0.6,60076,3,0.0-1.0,389550,3116400,38.090,1028,1293,79.505,170
20230521042825,10.0.0.9,65525,10.0.0.6,60076,3,1.0-2.0,198450,1587600,30.329,788,923,85.374,100
20230521042826,10.0.0.9,65525,10.0.0.6,60076,3,2.0-3.0,305760,2446080,42.576,2032,2240,90.714,166
20230521042827,10.0.0.9,65525,10.0.0.6,60076,3,3.0-4.0,299880,2399040,34.552,1274,1478,86.198,165
20230521042828,10.0.0.9,65525,10.0.0.6,60076,3,4.0-5.0,485100,3880800,6.987,2032,2362,86.029,118
20230521042829,10.0.0.9,65525,10.0.0.6,60076,3,5.0-6.0,802620,6420960,5.104,1155,1701,67.901,189
20230521042830,10.0.0.9,65525,10.0.0.6,60076,3,6.0-7.0,917280,7338240,26.403,1215,1839,66.069,75
20230521042831,10.0.0.9,65525,10.0.0.6,60076,3,7.0-8.0,870240,6961920,15.312,1028,1620,63.457,99
20230521042832,10.0.0.9,65525,10.0.0.6,60076,3,8.0-9.0,849660,6797280,24.424,1192,1770,67.345,83
20230521042833,10.0.0.9,65525,10.0.0.6,60076,3,9.0-10.0,899640,7197120,5.314,1134,1746,64.948,74
20230521042834,10.0.0.9,65525,10.0.0.6,60076,3,10.0-11.0,1431780,11454240,8.828,856,1830,46.776,119
20230521042835,10.0.0.9,65525,10.0.0.6,60076,3,11.0-12.0,517440,4139520,19.185,632,984,64.228,38
20230521042836,10.0.0.9,65525,10.0.0.6,60076,3,12.0-13.0,1017240,8137920,16.784,1511,2203,68.588,76
20230521042837,10.0.0.9,65525,10.0.0.6,60076,3,13.0-14.0,1071630,8573040,12.833,692,1421,48.698,90
20230521042838,10.0.0.9,65525,10.0.0.6,60076,3,14.0-15.0,1228920,9831360,9.735,1415,2251,62.861,112
20230521042839,10.0.0.9,65525,10.0.0.6,60076,3,15.0-16.0,1981560,15852480,37.487,613,1961,31.260,972
20230521042840,10.0.0.9,65525,10.0.0.6,60076,3,16.0-17.0,2219700,17757600,26.844,210,1720,12.209,1252
20230521042841,10.0.0.9,65525,10.0.0.6,60076,3,17.0-18.0,2241750,17934000,37.950,173,1698,10.188,1271
20230521042842,10.0.0.9,65525,10.0.0.6,60076,3,18.0-19.0,2297610,18380880,14.258,119,1682,7.075,1310
20230521042843,10.0.0.9,65525,10.0.0.6,60076,3,19.0-20.0,2221170,17769360,26.417,209,1720,12.151,1253
20230521042844,10.0.0.9,65525,10.0.0.6,60076,3,20.0-21.0,2244690,17957520,28.654,173,1700,10.176,1272
20230521042845,10.0.0.9,65525,10.0.0.6,60076,3,21.0-22.0,1955100,15640800,38.674,350,1680,20.833,1078
20230521042846,10.0.0.9,65525,10.0.0.6,60076,3,22.0-23.0,2005080,16040640,26.581,356,1720,20.698,1106
20230521042847,10.0.0.9,65525,10.0.0.6,60076,3,0.0-23.9,30279060,10150078,2.018,20217,40815,49.533,12232
20230521042935,10.0.0.9,65525,10.0.0.1,41761,4,0.0-1.0,809970,6479760,1.824,799,1350,59.185,0
20230521042936,10.0.0.9,65525,10.0.0.1,41761,4,1.0-2.0,620340,4962720,3.541,1107,1529,72.400,0
20230521042937,10.0.0.9,65525,10.0.0.1,41761,4,2.0-3.0,721770,5774160,0.477,1227,1718,71.420,0
20230521042938,10.0.0.9,65525,10.0.0.1,41761,4,3.0-4.0,643860,5150880,4.964,1005,1443,69.647,0
20230521042939,10.0.0.9,65525,10.0.0.1,41761,4,4.0-5.0,776160,6209280,0.215,1264,1792,70.536,0
20230521042940,10.0.0.9,65525,10.0.0.1,41761,4,5.0-6.0,696780,5574240,2.914,1119,1593,70.245,0
20230521042941,10.0.0.9,65525,10.0.0.1,41761,4,6.0-7.0,735000,5880000,2.362,1067,1567,68.092,0
20230521042942,10.0.0.9,65525,10.0.0.1,41761,4,7.0-8.0,740880,5927040,2.479,1114,1618,68.850,0
20230521042943,10.0.0.9,65525,10.0.0.1,41761,4,8.0-9.0,692370,5538960,3.130,1065,1536,69.336,0
20230521042944,10.0.0.9,65525,10.0.0.1,41761,4,9.0-10.0,820260,6562080,2.397,1024,1582,64.728,0
20230521042945,10.0.0.9,65525,10.0.0.1,41761,4,10.0-11.0,718830,5750640,3.386,979,1468,66.689,0
20230521042946,10.0.0.9,65525,10.0.0.1,41761,4,11.0-12.0,436590,3492720,3.153,1119,1416,79.025,0
20230521042947,10.0.0.9,65525,10.0.0.1,41761,4,12.0-13.0,542430,4339440,3.162,1271,1640,77.500,0
20230521042948,10.0.0.9,65525,10.0.0.1,41761,4,13.0-14.0,508620,4068960,4.856,756,1102,68.603,0
20230521042949,10.0.0.9,65525,10.0.0.1,41761,4,14.0-15.0,704130,5633040,2.179,1888,2367,79.763,0
20230521042950,10.0.0.9,65525,10.0.0.1,41761,4,15.0-16.0,754110,6032880,2.819,1094,1607,68.077,0
20230521042951,10.0.0.9,65525,10.0.0.1,41761,4,16.0-17.0,823200,6585600,3.377,1254,1814,69.129,0
20230521042952,10.0.0.9,65525,10.0.0.1,41761,4,17.0-18.0,751170,6009360,4.892,1075,1586,67.781,0
20230521042953,10.0.0.9,65525,10.0.0.1,41761,4,18.0-19.0,768810,6150480,2.715,993,1516,65.501,0
20230521042954,10.0.0.9,65525,10.0.0.1,41761,4,19.0-20.0,808500,6468000,2.914,1138,1688,67.417,0
20230521042954,10.0.0.9,65525,10.0.0.1,41761,4,0.0-20.3,14253120,5607595,4.168,22646,32342,70.020,1
read failed: Connection refused
